date,promotion,match_type,match_card,match_event
2008-06-29,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=16"">Intercontinental Title</a>: ","<a href=""?id=2&amp;nr=3687&amp;name=Kofi+Kingston"">Kofi Kingston</a> defeats <a href=""?id=2&amp;nr=758&amp;name=Chris+Jericho"">Chris Jericho</a> (c) (11:00) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=23016"">WWE Night Of Champions 2008</a> - Pay Per View @ American Airlines Center in Dallas, Texas, USA"
2008-06-29,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWE Heavyweight Title</a>: ","<a href=""?id=2&amp;nr=496&amp;name=Triple+H"">Triple H</a> (c) defeats <a href=""?id=2&amp;nr=691&amp;name=John+Cena"">John Cena</a> (19:39)","<a href=""?id=1&amp;nr=23016"">WWE Night Of Champions 2008</a> - Pay Per View @ American Airlines Center in Dallas, Texas, USA"
2008-06-29,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=61"">WWE Tag Team Title</a>: ","<a href=""?id=2&amp;nr=1099&amp;name=John+Morrison"">John Morrison</a> &amp; <a href=""?id=2&amp;nr=1590&amp;name=The+Miz"">The Miz</a> (c) defeat <a href=""?id=2&amp;nr=154&amp;name=Finlay"">Finlay</a> &amp; <a href=""?id=2&amp;nr=3586&amp;name=Hornswoggle"">Hornswoggle</a> (8:48)","<a href=""?id=1&amp;nr=23016"">WWE Night Of Champions 2008</a> - Pay Per View @ American Airlines Center in Dallas, Texas, USA"
2008-06-29,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=62"">WWE United States Title</a>: ","<a href=""?id=2&amp;nr=99&amp;name=Matt+Hardy"">Matt Hardy</a> (c) defeats <a href=""?id=2&amp;nr=895&amp;name=Chavo+Guerrero"">Chavo Guerrero</a> (9:21)","<a href=""?id=1&amp;nr=23016"">WWE Night Of Champions 2008</a> - Pay Per View @ American Airlines Center in Dallas, Texas, USA"
2008-06-29,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=18"">WWE Women's Title</a>: ","<a href=""?id=2&amp;nr=401&amp;name=Mickie+James"">Mickie James</a> (c) defeats <a href=""?id=2&amp;nr=1028&amp;name=Katie+Lea"">Katie Lea</a> (7:17)","<a href=""?id=1&amp;nr=23016"">WWE Night Of Champions 2008</a> - Pay Per View @ American Airlines Center in Dallas, Texas, USA"
2008-06-29,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=17"">World Heavyweight Title</a>: ","<a href=""?id=2&amp;nr=932&amp;name=Edge"">Edge</a> (c) defeats <a href=""?id=2&amp;nr=962&amp;name=Batista"">Batista</a> (18:13)","<a href=""?id=1&amp;nr=23016"">WWE Night Of Champions 2008</a> - Pay Per View @ American Airlines Center in Dallas, Texas, USA"
2008-06-29,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=60"">World Tag Team Title</a> Two On One Handicap: ","<a href=""?id=2&amp;nr=3686&amp;name=Cody+Rhodes"">Cody Rhodes</a> &amp; <a href=""?id=2&amp;nr=4247&amp;name=Ted+DiBiase+"">Ted DiBiase</a> defeat <a href=""?id=2&amp;nr=55&amp;name=Hardcore+Holly"">Hardcore Holly</a> (c) (1:30) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=23016"">WWE Night Of Champions 2008</a> - Pay Per View @ American Airlines Center in Dallas, Texas, USA"
2008-06-01,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=1"">ECW Heavyweight   Title</a> #1 Contendership Five Way Singapore Cane: ","<a href=""?id=2&amp;nr=712&amp;name=The+Big+Show"">The Big Show</a> defeats <a href=""?id=2&amp;nr=895&amp;name=Chavo+Guerrero"">Chavo Guerrero</a> and <a href=""?id=2&amp;nr=80&amp;name=CM+Punk"">CM Punk</a> and <a href=""?id=2&amp;nr=1099&amp;name=John+Morrison"">John Morrison</a> and <a href=""?id=2&amp;nr=487&amp;name=Tommy+Dreamer"">Tommy Dreamer</a> (8:35)","<a href=""?id=1&amp;nr=21984"">WWE One Night Stand 2008: Extreme Rules</a> - Pay Per View @ San Diego Sports Arena in San Diego, California, USA"
2008-06-01,World Wrestling Entertainment,Falls Count Anywhere: ,"<a href=""?id=2&amp;nr=891&amp;name=Jeff+Hardy"">Jeff Hardy</a> defeats <a href=""?id=2&amp;nr=1087&amp;name=Umaga"">Umaga</a> (9:16)","<a href=""?id=1&amp;nr=21984"">WWE One Night Stand 2008: Extreme Rules</a> - Pay Per View @ San Diego Sports Arena in San Diego, California, USA"
2008-06-01,World Wrestling Entertainment,First Blood: ,"<a href=""?id=2&amp;nr=691&amp;name=John+Cena"">John Cena</a> defeats <a href=""?id=2&amp;nr=193&amp;name=John+Bradshaw+Layfield"">John Bradshaw Layfield</a> (14:20)","<a href=""?id=1&amp;nr=21984"">WWE One Night Stand 2008: Extreme Rules</a> - Pay Per View @ San Diego Sports Arena in San Diego, California, USA"
2008-06-01,World Wrestling Entertainment,I Quit: ,"<a href=""?id=2&amp;nr=1161&amp;name=Beth+Phoenix"">Beth Phoenix</a> defeats <a href=""?id=2&amp;nr=1916&amp;name=Melina"">Melina</a> (9:06)","<a href=""?id=1&amp;nr=21984"">WWE One Night Stand 2008: Extreme Rules</a> - Pay Per View @ San Diego Sports Arena in San Diego, California, USA"
2008-06-01,World Wrestling Entertainment,Stretcher: ,"<a href=""?id=2&amp;nr=962&amp;name=Batista"">Batista</a> defeats <a href=""?id=2&amp;nr=796&amp;name=Shawn+Michaels"">Shawn Michaels</a> (16:55)","<a href=""?id=1&amp;nr=21984"">WWE One Night Stand 2008: Extreme Rules</a> - Pay Per View @ San Diego Sports Arena in San Diego, California, USA"
2008-06-01,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWE Heavyweight Title</a> Last Man Standing: ","<a href=""?id=2&amp;nr=496&amp;name=Triple+H"">Triple H</a> (c) defeats <a href=""?id=2&amp;nr=998&amp;name=Randy+Orton"">Randy Orton</a> (13:16)","<a href=""?id=1&amp;nr=21984"">WWE One Night Stand 2008: Extreme Rules</a> - Pay Per View @ San Diego Sports Arena in San Diego, California, USA"
2008-06-01,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=17"">World Heavyweight Title</a> Vs. Undertaker's WWE Contract Tables, Ladders &amp; Chairs Match (vakant): ","<a href=""?id=2&amp;nr=932&amp;name=Edge"">Edge</a> defeats <a href=""?id=2&amp;nr=761&amp;name=The+Undertaker"">The Undertaker</a> (23:26) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=21984"">WWE One Night Stand 2008: Extreme Rules</a> - Pay Per View @ San Diego Sports Arena in San Diego, California, USA"
2008-05-18,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=891&amp;name=Jeff+Hardy"">Jeff Hardy</a> defeats <a href=""?id=2&amp;nr=561&amp;name=Montel+Vontavious+Porter"">Montel Vontavious Porter</a> (9:42)","<a href=""?id=1&amp;nr=21327"">WWE Judgment Day 2008</a> - Pay Per View @ Qwest Center in Omaha, Nebraska, USA"
2008-05-18,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=691&amp;name=John+Cena"">John Cena</a> defeats <a href=""?id=2&amp;nr=193&amp;name=John+Bradshaw+Layfield"">John Bradshaw Layfield</a> (15:03)","<a href=""?id=1&amp;nr=21327"">WWE Judgment Day 2008</a> - Pay Per View @ Qwest Center in Omaha, Nebraska, USA"
2008-05-18,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=796&amp;name=Shawn+Michaels"">Shawn Michaels</a> defeats <a href=""?id=2&amp;nr=758&amp;name=Chris+Jericho"">Chris Jericho</a> (15:53)","<a href=""?id=1&amp;nr=21327"">WWE Judgment Day 2008</a> - Pay Per View @ Qwest Center in Omaha, Nebraska, USA"
2008-05-18,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWE Heavyweight Title</a> Steel Cage: ","<a href=""?id=2&amp;nr=496&amp;name=Triple+H"">Triple H</a> (c) defeats <a href=""?id=2&amp;nr=998&amp;name=Randy+Orton"">Randy Orton</a> (21:10)","<a href=""?id=1&amp;nr=21327"">WWE Judgment Day 2008</a> - Pay Per View @ Qwest Center in Omaha, Nebraska, USA"
2008-05-18,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=61"">WWE Tag Team Title</a>: ","<a href=""?id=2&amp;nr=1099&amp;name=John+Morrison"">John Morrison</a> &amp; <a href=""?id=2&amp;nr=1590&amp;name=The+Miz"">The Miz</a> (c) defeat <a href=""?id=2&amp;nr=80&amp;name=CM+Punk"">CM Punk</a> &amp; <a href=""?id=2&amp;nr=379&amp;name=Kane"">Kane</a> (7:12)","<a href=""?id=1&amp;nr=21327"">WWE Judgment Day 2008</a> - Pay Per View @ Qwest Center in Omaha, Nebraska, USA"
2008-05-18,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=18"">WWE Women's Title</a> Triple Threat: ","<a href=""?id=2&amp;nr=401&amp;name=Mickie+James"">Mickie James</a> (c) defeats <a href=""?id=2&amp;nr=1161&amp;name=Beth+Phoenix"">Beth Phoenix</a> and <a href=""?id=2&amp;nr=1916&amp;name=Melina"">Melina</a> (4:42)","<a href=""?id=1&amp;nr=21327"">WWE Judgment Day 2008</a> - Pay Per View @ Qwest Center in Omaha, Nebraska, USA"
2008-05-18,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=17"">World Heavyweight Title</a> Match (vakant): ","<a href=""?id=2&amp;nr=761&amp;name=The+Undertaker"">The Undertaker</a> defeats <a href=""?id=2&amp;nr=932&amp;name=Edge"">Edge</a> by Count Out (16:15)","<a href=""?id=1&amp;nr=21327"">WWE Judgment Day 2008</a> - Pay Per View @ Qwest Center in Omaha, Nebraska, USA"
2008-04-27,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=712&amp;name=The+Big+Show"">The Big Show</a> defeats <a href=""?id=2&amp;nr=2011&amp;name=The+Great+Khali"">The Great Khali</a> (8:06)","<a href=""?id=1&amp;nr=20827"">WWE Backlash 2008</a> - Pay Per View @ First Mariner Arena in Baltimore, Maryland, USA"
2008-04-27,World Wrestling Entertainment,12 Man: ,"<a href=""?id=2&amp;nr=1161&amp;name=Beth+Phoenix"">Beth Phoenix</a>, <a href=""?id=2&amp;nr=1189&amp;name=Jillian+Hall"">Jillian Hall</a>, <a href=""?id=2&amp;nr=1593&amp;name=Layla"">Layla</a>, <a href=""?id=2&amp;nr=1916&amp;name=Melina"">Melina</a>, <a href=""?id=2&amp;nr=2048&amp;name=Natalya"">Natalya</a> &amp; <a href=""?id=2&amp;nr=751&amp;name=Victoria"">Victoria</a> defeat <a href=""?id=2&amp;nr=2573&amp;name=Ashley"">Ashley</a>, <a href=""?id=2&amp;nr=3352&amp;name=Cherry"">Cherry</a>, <a href=""?id=2&amp;nr=3584&amp;name=Kelly+Kelly"">Kelly Kelly</a>, <a href=""?id=2&amp;nr=1848&amp;name=Maria"">Maria</a>, <a href=""?id=2&amp;nr=1836&amp;name=Michelle+McCool"">Michelle McCool</a> &amp; <a href=""?id=2&amp;nr=401&amp;name=Mickie+James"">Mickie James</a> (6:25)","<a href=""?id=1&amp;nr=20827"">WWE Backlash 2008</a> - Pay Per View @ First Mariner Arena in Baltimore, Maryland, USA"
2008-04-27,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=1"">ECW Heavyweight   Title</a>: ","<a href=""?id=2&amp;nr=379&amp;name=Kane"">Kane</a> (c) defeats <a href=""?id=2&amp;nr=895&amp;name=Chavo+Guerrero"">Chavo Guerrero</a> (8:52)","<a href=""?id=1&amp;nr=20827"">WWE Backlash 2008</a> - Pay Per View @ First Mariner Arena in Baltimore, Maryland, USA"
2008-04-27,World Wrestling Entertainment,Match (Special Referee: Chris Jericho): ,"<a href=""?id=2&amp;nr=796&amp;name=Shawn+Michaels"">Shawn Michaels</a> defeats <a href=""?id=2&amp;nr=962&amp;name=Batista"">Batista</a> (15:01)","<a href=""?id=1&amp;nr=20827"">WWE Backlash 2008</a> - Pay Per View @ First Mariner Arena in Baltimore, Maryland, USA"
2008-04-27,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWE Heavyweight Title</a> Fatal Four Way Elimination: ","<a href=""?id=2&amp;nr=496&amp;name=Triple+H"">Triple H</a> defeats <a href=""?id=2&amp;nr=193&amp;name=John+Bradshaw+Layfield"">John Bradshaw Layfield</a> and <a href=""?id=2&amp;nr=691&amp;name=John+Cena"">John Cena</a> and <a href=""?id=2&amp;nr=998&amp;name=Randy+Orton"">Randy Orton</a> (c) (28:12) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=20827"">WWE Backlash 2008</a> - Pay Per View @ First Mariner Arena in Baltimore, Maryland, USA"
2008-04-27,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=62"">WWE United States Title</a>: ","<a href=""?id=2&amp;nr=99&amp;name=Matt+Hardy"">Matt Hardy</a> defeats <a href=""?id=2&amp;nr=561&amp;name=Montel+Vontavious+Porter"">Montel Vontavious Porter</a> (c) (11:34) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=20827"">WWE Backlash 2008</a> - Pay Per View @ First Mariner Arena in Baltimore, Maryland, USA"
2008-04-27,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=17"">World Heavyweight Title</a>: ","<a href=""?id=2&amp;nr=761&amp;name=The+Undertaker"">The Undertaker</a> (c) defeats <a href=""?id=2&amp;nr=932&amp;name=Edge"">Edge</a> (18:25)","<a href=""?id=1&amp;nr=20827"">WWE Backlash 2008</a> - Pay Per View @ First Mariner Arena in Baltimore, Maryland, USA"
2008-03-30,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=962&amp;name=Batista"">Batista</a> defeats <a href=""?id=2&amp;nr=1087&amp;name=Umaga"">Umaga</a> (7:07)","<a href=""?id=1&amp;nr=19853"">WWE WrestleMania 24 - ""The Biggest WrestleMania Under The Sun""</a> - Pay Per View @ Florida Citrus Bowl in Orlando, Florida, USA"
2008-03-30,World Wrestling Entertainment,Belfast Brawl: ,"<a href=""?id=2&amp;nr=193&amp;name=John+Bradshaw+Layfield"">John Bradshaw Layfield</a> defeats <a href=""?id=2&amp;nr=154&amp;name=Finlay"">Finlay</a> (9:10)","<a href=""?id=1&amp;nr=19853"">WWE WrestleMania 24 - ""The Biggest WrestleMania Under The Sun""</a> - Pay Per View @ Florida Citrus Bowl in Orlando, Florida, USA"
2008-03-30,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=1"">ECW Heavyweight   Title</a>: ","<a href=""?id=2&amp;nr=379&amp;name=Kane"">Kane</a> defeats <a href=""?id=2&amp;nr=895&amp;name=Chavo+Guerrero"">Chavo Guerrero</a> (c) (0:10) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=19853"">WWE WrestleMania 24 - ""The Biggest WrestleMania Under The Sun""</a> - Pay Per View @ Florida Citrus Bowl in Orlando, Florida, USA"
2008-03-30,World Wrestling Entertainment,Lumberjack: ,"<a href=""?id=2&amp;nr=1161&amp;name=Beth+Phoenix"">Beth Phoenix</a> &amp; <a href=""?id=2&amp;nr=1916&amp;name=Melina"">Melina</a> defeat <a href=""?id=2&amp;nr=2573&amp;name=Ashley"">Ashley</a> &amp; <a href=""?id=2&amp;nr=1848&amp;name=Maria"">Maria</a> (5:57)","<a href=""?id=1&amp;nr=19853"">WWE WrestleMania 24 - ""The Biggest WrestleMania Under The Sun""</a> - Pay Per View @ Florida Citrus Bowl in Orlando, Florida, USA"
2008-03-30,World Wrestling Entertainment,Money In The Bank Ladder: ,"<a href=""?id=2&amp;nr=80&amp;name=CM+Punk"">CM Punk</a> defeats <a href=""?id=2&amp;nr=208&amp;name=Carlito"">Carlito</a> and <a href=""?id=2&amp;nr=758&amp;name=Chris+Jericho"">Chris Jericho</a> and <a href=""?id=2&amp;nr=1099&amp;name=John+Morrison"">John Morrison</a> and <a href=""?id=2&amp;nr=561&amp;name=Montel+Vontavious+Porter"">Montel Vontavious Porter</a> and <a href=""?id=2&amp;nr=704&amp;name=Mr.+Kennedy"">Mr. Kennedy</a> and <a href=""?id=2&amp;nr=823&amp;name=Shelton+Benjamin"">Shelton Benjamin</a> (13:58)","<a href=""?id=1&amp;nr=19853"">WWE WrestleMania 24 - ""The Biggest WrestleMania Under The Sun""</a> - Pay Per View @ Florida Citrus Bowl in Orlando, Florida, USA"
2008-03-30,World Wrestling Entertainment,No Holds Barred: ,"<a href=""?id=2&amp;nr=6408&amp;name=Floyd+Mayweather"">Floyd Mayweather</a> defeats <a href=""?id=2&amp;nr=712&amp;name=The+Big+Show"">The Big Show</a> (11:39)","<a href=""?id=1&amp;nr=19853"">WWE WrestleMania 24 - ""The Biggest WrestleMania Under The Sun""</a> - Pay Per View @ Florida Citrus Bowl in Orlando, Florida, USA"
2008-03-30,World Wrestling Entertainment,Ric Flair's Career On The Line: ,"<a href=""?id=2&amp;nr=796&amp;name=Shawn+Michaels"">Shawn Michaels</a> defeats <a href=""?id=2&amp;nr=1091&amp;name=Ric+Flair"">Ric Flair</a> (20:23)","<a href=""?id=1&amp;nr=19853"">WWE WrestleMania 24 - ""The Biggest WrestleMania Under The Sun""</a> - Pay Per View @ Florida Citrus Bowl in Orlando, Florida, USA"
2008-03-30,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWE Heavyweight Title</a> Triple Threat: ","<a href=""?id=2&amp;nr=998&amp;name=Randy+Orton"">Randy Orton</a> (c) defeats <a href=""?id=2&amp;nr=691&amp;name=John+Cena"">John Cena</a> and <a href=""?id=2&amp;nr=496&amp;name=Triple+H"">Triple H</a> (14:06)","<a href=""?id=1&amp;nr=19853"">WWE WrestleMania 24 - ""The Biggest WrestleMania Under The Sun""</a> - Pay Per View @ Florida Citrus Bowl in Orlando, Florida, USA"
2008-03-30,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=17"">World Heavyweight Title</a>: ","<a href=""?id=2&amp;nr=761&amp;name=The+Undertaker"">The Undertaker</a> defeats <a href=""?id=2&amp;nr=932&amp;name=Edge"">Edge</a> (c) (23:50) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=19853"">WWE WrestleMania 24 - ""The Biggest WrestleMania Under The Sun""</a> - Pay Per View @ Florida Citrus Bowl in Orlando, Florida, USA"
2008-02-17,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=1"">ECW Heavyweight   Title</a>: ","<a href=""?id=2&amp;nr=895&amp;name=Chavo+Guerrero"">Chavo Guerrero</a> (c) defeats <a href=""?id=2&amp;nr=80&amp;name=CM+Punk"">CM Punk</a> (7:25)","<a href=""?id=1&amp;nr=18017"">WWE No Way Out 2008</a> - Pay Per View @ Thomas &amp; Mack Center in Las Vegas, Nevada, USA"
2008-02-17,World Wrestling Entertainment,Ric Flair's Career On The Line: ,"<a href=""?id=2&amp;nr=1091&amp;name=Ric+Flair"">Ric Flair</a> defeats <a href=""?id=2&amp;nr=704&amp;name=Mr.+Kennedy"">Mr. Kennedy</a> (7:18)","<a href=""?id=1&amp;nr=18017"">WWE No Way Out 2008</a> - Pay Per View @ Thomas &amp; Mack Center in Las Vegas, Nevada, USA"
2008-02-17,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWE Heavyweight Title</a>: ","<a href=""?id=2&amp;nr=691&amp;name=John+Cena"">John Cena</a> defeats <a href=""?id=2&amp;nr=998&amp;name=Randy+Orton"">Randy Orton</a> (c) by DQ (15:56)","<a href=""?id=1&amp;nr=18017"">WWE No Way Out 2008</a> - Pay Per View @ Thomas &amp; Mack Center in Las Vegas, Nevada, USA"
2008-02-17,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWE Heavyweight Title</a> #1 Contendership Elimination Chamber: ","<a href=""?id=2&amp;nr=496&amp;name=Triple+H"">Triple H</a> defeats <a href=""?id=2&amp;nr=758&amp;name=Chris+Jericho"">Chris Jericho</a> and <a href=""?id=2&amp;nr=891&amp;name=Jeff+Hardy"">Jeff Hardy</a> and <a href=""?id=2&amp;nr=193&amp;name=John+Bradshaw+Layfield"">John Bradshaw Layfield</a> and <a href=""?id=2&amp;nr=796&amp;name=Shawn+Michaels"">Shawn Michaels</a> and <a href=""?id=2&amp;nr=1087&amp;name=Umaga"">Umaga</a> (24:00)","<a href=""?id=1&amp;nr=18017"">WWE No Way Out 2008</a> - Pay Per View @ Thomas &amp; Mack Center in Las Vegas, Nevada, USA"
2008-02-17,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=17"">World Heavyweight Title</a>: ","<a href=""?id=2&amp;nr=932&amp;name=Edge"">Edge</a> (c) defeats <a href=""?id=2&amp;nr=604&amp;name=Rey+Mysterio"">Rey Mysterio</a> (5:30)","<a href=""?id=1&amp;nr=18017"">WWE No Way Out 2008</a> - Pay Per View @ Thomas &amp; Mack Center in Las Vegas, Nevada, USA"
2008-02-17,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=17"">World Heavyweight Title</a> #1 Contendership Elimination Chamber: ","<a href=""?id=2&amp;nr=761&amp;name=The+Undertaker"">The Undertaker</a> defeats <a href=""?id=2&amp;nr=962&amp;name=Batista"">Batista</a> and <a href=""?id=2&amp;nr=1077&amp;name=Big+Daddy+V"">Big Daddy V</a> and <a href=""?id=2&amp;nr=154&amp;name=Finlay"">Finlay</a> and <a href=""?id=2&amp;nr=561&amp;name=Montel+Vontavious+Porter"">Montel Vontavious Porter</a> and <a href=""?id=2&amp;nr=2011&amp;name=The+Great+Khali"">The Great Khali</a> (29:34)","<a href=""?id=1&amp;nr=18017"">WWE No Way Out 2008</a> - Pay Per View @ Thomas &amp; Mack Center in Las Vegas, Nevada, USA"
2008-01-27,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=193&amp;name=John+Bradshaw+Layfield"">John Bradshaw Layfield</a> defeats <a href=""?id=2&amp;nr=758&amp;name=Chris+Jericho"">Chris Jericho</a> by DQ (9:30)","<a href=""?id=1&amp;nr=17351"">WWE Royal Rumble 2008</a> - Pay Per View @ Madison Square Garden in New York City, New York, USA"
2008-01-27,World Wrestling Entertainment,Ric Flair's Career On The Line: ,"<a href=""?id=2&amp;nr=1091&amp;name=Ric+Flair"">Ric Flair</a> defeats <a href=""?id=2&amp;nr=561&amp;name=Montel+Vontavious+Porter"">Montel Vontavious Porter</a> (7:59)","<a href=""?id=1&amp;nr=17351"">WWE Royal Rumble 2008</a> - Pay Per View @ Madison Square Garden in New York City, New York, USA"
2008-01-27,World Wrestling Entertainment,Royal Rumble: ,"<a href=""?id=2&amp;nr=691&amp;name=John+Cena"">John Cena</a> defeats <a href=""?id=2&amp;nr=962&amp;name=Batista"">Batista</a> and <a href=""?id=2&amp;nr=1077&amp;name=Big+Daddy+V"">Big Daddy V</a> and <a href=""?id=2&amp;nr=208&amp;name=Carlito"">Carlito</a> and <a href=""?id=2&amp;nr=895&amp;name=Chavo+Guerrero"">Chavo Guerrero</a> and <a href=""?id=2&amp;nr=74&amp;name=Chuck+Palumbo"">Chuck Palumbo</a> and <a href=""?id=2&amp;nr=80&amp;name=CM+Punk"">CM Punk</a> and <a href=""?id=2&amp;nr=3686&amp;name=Cody+Rhodes"">Cody Rhodes</a> and <a href=""?id=2&amp;nr=1179&amp;name=Elijah+Burke"">Elijah Burke</a> and <a href=""?id=2&amp;nr=154&amp;name=Finlay"">Finlay</a> and <a href=""?id=2&amp;nr=55&amp;name=Hardcore+Holly"">Hardcore Holly</a> and <a href=""?id=2&amp;nr=3586&amp;name=Hornswoggle"">Hornswoggle</a> and <a href=""?id=2&amp;nr=729&amp;name=Jamie+Noble"">Jamie Noble</a> and <a href=""?id=2&amp;nr=461&amp;name=Jimmy+Snuka"">Jimmy Snuka</a> and <a href=""?id=2&amp;nr=1099&amp;name=John+Morrison"">John Morrison</a> and <a href=""?id=2&amp;nr=379&amp;name=Kane"">Kane</a> and <a href=""?id=2&amp;nr=437&amp;name=Mark+Henry"">Mark Henry</a> and <a href=""?id=2&amp;nr=6&amp;name=Mick+Foley"">Mick Foley</a> and <a href=""?id=2&amp;nr=704&amp;name=Mr.+Kennedy"">Mr. Kennedy</a> and <a href=""?id=2&amp;nr=51&amp;name=Roddy+Piper"">Roddy Piper</a> and <a href=""?id=2&amp;nr=3689&amp;name=Santino+Marella"">Santino Marella</a> and <a href=""?id=2&amp;nr=796&amp;name=Shawn+Michaels"">Shawn Michaels</a> and <a href=""?id=2&amp;nr=823&amp;name=Shelton+Benjamin"">Shelton Benjamin</a> and <a href=""?id=2&amp;nr=1168&amp;name=Snitsky"">Snitsky</a> and <a href=""?id=2&amp;nr=2011&amp;name=The+Great+Khali"">The Great Khali</a> and <a href=""?id=2&amp;nr=1590&amp;name=The+Miz"">The Miz</a> and <a href=""?id=2&amp;nr=761&amp;name=The+Undertaker"">The Undertaker</a> and <a href=""?id=2&amp;nr=487&amp;name=Tommy+Dreamer"">Tommy Dreamer</a> and <a href=""?id=2&amp;nr=496&amp;name=Triple+H"">Triple H</a> and <a href=""?id=2&amp;nr=1087&amp;name=Umaga"">Umaga</a> (51:45)","<a href=""?id=1&amp;nr=17351"">WWE Royal Rumble 2008</a> - Pay Per View @ Madison Square Garden in New York City, New York, USA"
