id,name,rating,current_gimmick,age,promotion,brand,active_roles,birthplace,gender,height,weight,www,alter_egos,roles,debut,experience,wrestling_style,nicknames,signature_moves,trainer,background,career_end,day_of_death,active
9204,Leland Race,,Leland Race,37.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler","Eldon, Missouri, USA",male,71.0,209.0,https://www.facebook.com/lelandrace/;http://twitter.com/thelelandrace,"Jason Jones,HJ Jones,Leland Race","Singles Wrestler,Tag Team Wrestler",23.03.2003,19.0,,,"Alabama Slam,Inverted Suplex,Backsplash",George South & Harley Race,,,,False
3944,Mike Youngblood,,Mike Youngblood,,Freelancer,,Singles Wrestler,"Phoenix, Arizona, USA",male,,242.0,http://www.myspace.com/wrestleking3,"Michael Youngblood,Mike Youngblood",Singles Wrestler,,,Techniker,Phoenix,,,,,,False
838,Caprice Coleman,6.06,Caprice Coleman,45.0,Freelancer,,Color Commentator,"New York City, New York, USA",male,70.0,213.0,https://www.facebook.com/ROHColeman;https://twitter.com/CapriceColeman;https://www.instagram.com/capricecoleman,"Caprice Coleman,Ice,Notorious ICE","Singles Wrestler,Tag Team Wrestler,Color Commentator,Referee",1996,26.0,Techniker,Ice,"Comatoser,That's It",Jeff Hardy & Matt Hardy,Ringen,,,False
1643,Bax,,,,,,,"Hamburg, Pennsylvania, USA",male,70.0,202.0,,"Bax,Billy Bax","Singles Wrestler,Tag Team Wrestler",04.1999,15.0,Techniker,,Belly To Belly Suplex,Maverick & Mike Kehner,,2014,,False
324,Supreme Lee Great,,,,,,,"Wilkes-Barre, Pennsylvania, USA",male,67.0,209.0,http://jontrosky.com;https://myspace.com/supremeleegreat;https://www.facebook.com/jontrosky;https://twitter.com/supremeleegreat,"Jon Troske,Supreme Lee Great,Lee Great",Singles Wrestler,22.05.1999,15.0,,"Mr. Sports Entertainment,SLG,Supreme,The King Of Crestwood","Air Albright Suplex,Supreme Punishment,Supreme Cutter,SLG-KO","Tommy Suede, Afa, Jak Molsonn & Sal Bellomo",,2014,,False
2083,Andrew Ryker,,,,,,,"Baltimore, Maryland, USA",male,72.0,205.0,https://www.facebook.com/AndrewRyker,"Andrew Ryker,Ryker,Justin Pencano","Singles Wrestler,Referee",05.2001,9.0,,,"Attitude Adjuster,Firebird Splash,The Ryker Rewind",Corporal Punishment,,04.12.2010,,False
3862,Merlok,,Merlok,,Freelancer,,"Singles Wrestler,Promoter","New York City, New York, USA",male,72.0,251.0,https://twitter.com/MenaceOfTheDeep;https://twitter.com/BM_Havoc,"Havoc,Merlok,Zuffa","Singles Wrestler,Tag Team Wrestler,Promoter",2001,21.0,Powerhouse,The Menace Of The Deep,"Total Chaos,Emerald Flowsion,Back Suplex,Lariat",Afa,,,,False
3790,Dynamic Sensation,,,,,,,"Shohola, Pennsylvania, USA",male,71.0,161.0,https://twitter.com/TdsAugustWright;https://www.facebook.com/TdsAugustWright;https://www.facebook.com/thedynamicsensation,"August Wright,Drunken Swashbuckler,Dynamic Sensation,Gus Harlacher","Singles Wrestler,Tag Team Wrestler",10.2002,14.0,"Allrounder,Techniker",,,Afa,,2016,,False
2225,Arch Kincaid,,,,,,,"Newport, Rhode Island, USA",male,73.0,227.0,https://www.facebook.com/nick.dealy.5,Arch Kincaid,"Singles Wrestler,Tag Team Wrestler",2000,22.0,Brawler,"The Intellectual,The Sexual Intellectual",The Kincussion,Killer Kowalski,,,,False
2560,Scotty Sabre,,,,,,,"Uhrichsville, Ohio, USA",male,73.0,227.0,http://www.angelfire.com/wrestling2/scottysabre/,"Lance Romance,Scotty Fox,Scotty O,Scotty Oberholzer,Scotty Sabre","Singles Wrestler,Tag Team Wrestler",1999,8.0,Techniker,,Sabre Spike,"Johnny Grunge, OVW Wrestling School",,2007,,False
1791,Pierrothito,,Pierrothito,54.0,Consejo Mundial De Lucha Libre,,"Singles Wrestler,Tag Team Wrestler",Mexiko,male,61.0,165.0,https://www.facebook.com/profile.php?id=100004244825229,"Pierrothito,Mini Pierroth,Pequeno Pierroth","Singles Wrestler,Tag Team Wrestler",19.06.1991,30.0,High Flyer,,"Second Rope Plancha Suicida,Pierrothina (Inverted Bridging Chinlock)","Espectro Jr., Jose Luis Feliciano & El Hijo del Gladiador",,,,False
3644,Todd Stone,,,,,,,USA,male,57.0,125.0,,"Mr. X,Todd Stone",Singles Wrestler,,,Allrounder,"Terrible,The Innovator Of Violence",,,,,,False
3642,Drunken Irishman,,,,,,,"Downey, California, USA",male,70.0,194.0,,"Drunken Irishman,James Prentice",Singles Wrestler,2000,15.0,Allrounder,,The Drunken Elbow,UPW Ultimate University,Ringen,,22.09.2015,False
3268,Antonio Mestre,,,,,,,,male,70.0,196.0,https://myspace.com/yourfavoritebrazilian;https://www.facebook.com/antonio.mestre,"Antonio Mestre,Kevin Antonio,Kevin Zacaula",Singles Wrestler,01.2003,6.0,,Everyone's Favourite Brazilian,"Boa Noité,Pelé Kick,Slice Of Brazil",UPW Wrestling School,"Martial Arts,Capoeira",2009,,False
3573,MiniDust,,,,,,,"Seattle, Washington, USA",male,56.0,130.0,,"MiniDust,Pitbull Patterson",Singles Wrestler,1987,35.0,Powerhouse,,,,,,,False
3591,Major Maniac,,,,,,,"Nevada, USA",male,,251.0,,"Jason Partain,Major Maniac",Singles Wrestler,,,,,,,,,,False
3641,Shawn Riddick,,,,,,,"Moskau, Russland",male,71.0,216.0,http://www.myspace.com/2178043,"Dmitry Masarsky,Shawn Riddick","Singles Wrestler,Tag Team Wrestler",,,,,Off da Hook,UPW Ultimate University,,,,False
3104,Eddie Craven,,Eddie Craven,,Freelancer,,Singles Wrestler,"Austin, Texas, USA",male,72.0,231.0,,"Eddie Atlas,Eddie Craven,Eddie Craven III,Eddie Kraven",Singles Wrestler,1998,24.0,Techniker,,Atlas Axle,Rudy Boy Gonzales & Shawn Michaels,,,,False
449,Eric Bischoff,7.77,Eric Bischoff,66.0,Freelancer,,"Road Agent,Booker,Writer,Manager,Interviewer,Play-by-Play Commentator,On-Air Official","Detroit, Michigan, USA",male,70.0,194.0,http://twitter.com/ebischoff;http://www.83weeks.com;https://www.instagram.com/therealericbischoff/,Eric Bischoff,"Road Agent,Booker,Writer,Manager,Interviewer,Play-by-Play Commentator,On-Air Official",,,,Easy E,Roundhouse Kick,WCW Power Plant,"Ringen,Boxen,Karate,Taekwondo",,,False
1188,Robbie Dawber,,,,,,,"Chicago, Illinois, USA",male,73.0,211.0,,"Robbie Dawber,Senor Roberto Dawber","Singles Wrestler,Interviewer",1998,8.0,Techniker,The New Thing,,,,2006,,False
20862,Slam Shady,,Slam Shady,,Freelancer,,"Singles Wrestler,Promoter","Dallas, Texas, USA",male,72.0,251.0,https://twitter.com/slamshady,"Anthony Colletti,Slam Shady","Singles Wrestler,Promoter",1997,25.0,,,"Shady Slammer,Cork Screwplex",Skandor Akbar,,,,False
1162,Mac Johnson,,,,,,,"Lafayette, Louisiana, USA",male,73.0,200.0,https://www.facebook.com/MackJohnsonMusic,"Mac Johnson,Mack Johnson","Singles Wrestler,WWE Development Wrestler",2002,4.0,Techniker,Mack Daddy,,Nick Dinsmore & OVW Wrestling School,,2006,,False
484,Nigel McGuinness,9.2,Nigel McGuinness,46.0,World Wrestling Entertainment,NXT UK,Color Commentator,"London, Greater London, England, UK",male,73.0,224.0,http://www.nigelwrestling.com;http://twitter.com/McGuinnessNigel;https://www.facebook.com/Nigel.McGuinness.7;http://www.myspace.com/nigelmcguinness,"Desmond Wolfe,Nigel McGuinness","Singles Wrestler,Tag Team Wrestler,Color Commentator,Trainer,On-Air Official",09.1999,12.0,Techniker,,"Jawbreaker Lariat,Tower Of London,Thames Barrier,Top Rope Handstand,London Dungeon","Chic Cullen, Dave Taylor, Les Thatcher & Robbie Brookside",,17.12.2011,,False
3360,Mike Patrick,,Mike Patrick,,Freelancer,,Singles Wrestler,USA,male,,227.0,https://www.facebook.com/michael.patrick.583234,"Michael Patrick,Mike Patrick",Singles Wrestler,,,,Hot Property,,,,,,False
436,Buck Quartermain,,,,,,,"Tampa, Florida, USA",male,70.0,218.0,https://www.facebook.com/paul.j.seguin.3,"Buck Quartermain,Buck Q","Singles Wrestler,Tag Team Wrestler,Referee",1991,22.0,Allrounder,Iceman,Top Rope Legdrop,Jimmy del Ray & Dory Funk Jr.,,15.11.2013,,False
1066,Johnny Devine,4.65,Johnny Devine,48.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler,Trainer","Calgary, Alberta, Canada",male,70.0,209.0,http://www.myspace.com/canadiandevine,"Havok,Johnny Devine,JP Parsonage,Shawn Jericho,Sean Jericho","Singles Wrestler,Tag Team Wrestler,Trainer",10.1997,24.0,Techniker,"Honey Badger,Hot Shot,Silver Badger","Divine Intervention,Tarantula DDT",Bruce Hart & Keith Hart,,,,False
1784,Ruffy Silverstein,,Ruffy Silverstein,48.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler","Toronto, Ontario, Canada",male,70.0,227.0,https://www.facebook.com/ruffysilverstein,"Aaron Schlosser,Ruffy Silverstein,Ralph Silverstein","Singles Wrestler,Tag Team Wrestler",21.05.1999,22.0,Techniker,Ruffy,Circumciser,Bruce Hart & Stu Hart,,,,False
3099,George Terzis,,George Terzis,,Freelancer,,Singles Wrestler,"Toronto, Ontario, Canada",male,69.0,222.0,,"George Dynamite,GT Dynamite,George Silva,George Terzis",Singles Wrestler,,,Allrounder,,,Don Kolov,Shootfight,,,False
77,Sharmell,3.33,,,,,,"Gary, Indiana, USA",female,67.0,125.0,https://www.facebook.com/IMBLACKTHEREFOREISTINK,"Nitro Girl Storm,Paisley,Sharmell,Queen Sharmell,Sharmell Sullivan,Sister Sharmell","Singles Wrestler,Interviewer,On-Air Official,Valet",12.1998,11.0,,,Scoop Slam,"Molly Holly, OVW Wrestling School, WCW Power Plant, Diamond Doll & Madusa",,2009,,False
892,Frankie Kazarian,7.51,Frankie Kazarian,44.0,All Elite Wrestling,,"Singles Wrestler,Tag Team Wrestler","Palm Springs, California, USA",male,73.0,216.0,https://www.facebook.com/frankie.b.gerdelman;http://twitter.com/FrankieKazarian,"Frankie Gerdelman,Frankie Kazarian,Kazarian,Frankie,Kaz,Masked Spymaster #3,Suicide","Singles Wrestler,Tag Team Wrestler",15.05.1998,24.0,Techniker,"The Future,The Heavy Metal Rebel","Flux Capacitor,Reverse Tombstone Piledriver,Tazmission,Wave Of The Future",Killer Kowalski & Jesse Hernandez,,,,False
1052,Jimmy Jacobs,8.26,Jimmy Jacobs,38.0,Impact Wrestling,,"Singles Wrestler,Road Agent,Interviewer","Grand Rapids, Michigan, USA",male,67.0,180.0,http://www.JimmyJacobs.net;http://www.facebook.com/JimmyJacobsExperience;http://twitter.com/#!/JimmyJacobsX;https://www.instagram.com/jimmyjacobsx/,"Jimmy Jacobs,Mr. Undercard","Singles Wrestler,Tag Team Wrestler,Road Agent,Writer,Manager,Interviewer,Trainer,Backstage Helper",01.05.1999,23.0,"Techniker,High Flyer","Barbaric Berzerker,Jumpin',The Big Bully,Zombie Princess","End Time (Guillotine Choke),Contra Code (Sliced Bread #2),Diving Senton,Spear",El Tejano & Truth Martini,,,,False
2178,Chad Patton,5.72,Chad Patton,46.0,World Wrestling Entertainment,RAW,Referee,"Urbana, Illinois, USA",male,70.0,169.0,,Chad Patton,Referee,,,,,,Earl Hebner,,,,False
2643,Mario Bokara,,Mario Bokara,,Freelancer,,Singles Wrestler,"New Milford, New Jersey, USA",male,71.0,220.0,https://twitter.com/Mario_Bokara;https://www.instagram.com/mario_bokara/;http://www.myspace.com/mariobokara,"Mario Bokara,Mo Sexton,Mo Sexy,Mo Sextyn",Singles Wrestler,08.2000,21.0,Techniker,"The Mug,The Renaissance Man","Frog Splash,Texas Clover Leaf,Vertical Driver",,,,,False
1605,Damian Adams,,Damian Adams,43.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler,Trainer","New York City, New York, USA",male,70.0,200.0,https://www.facebook.com/profile.php?id=100007007508692;http://twitter.com/DamianAdamsss,"Damian Adams,Louie Moxie,Luis Almodovar","Singles Wrestler,Tag Team Wrestler,Trainer",01.10.2000,21.0,Techniker,Debonair,"Bronx Bomb,Pop-Up Drop",Kevin Knight,,,,False
2707,Vic Devine,,Vic Devine,,Freelancer,,Singles Wrestler,"Hartford, Connecticut, USA",male,73.0,231.0,https://www.facebook.com/Vicd.vine;https://www.facebook.com/vicdvine1,"Vic D. Vine,Vic Devine,Vic Gun'R",Singles Wrestler,1998,24.0,Allrounder,"Showtime,So Fine",Devine &amp; Conquer,,,,,False
2738,Stevie Lee,,,,,,,"Massillon, Ohio, USA",male,,,,"Stevie Lee,Steven Lee",Singles Wrestler,,,,Sweet,,,,2005,12.10.2005,False
2920,KAGE,7.42,,,,,,"Johnson City, New York, USA",male,72.0,249.0,https://www.facebook.com/pages/International-Wrestling-Superstar-Kage/201703953219958;https://myspace.com/prowrestlerkage;https://www.facebook.com/charles.szili5,"Baby Beefcake,Chuck Szili,Chuck Sealey,Dino Szili,Egak,KAGE,Kage,Rik Lesnar","Singles Wrestler,Tag Team Wrestler",2003,19.0,Powerhouse,"The International Star,The Italian Bull","Twisted Spinebuster,Full Nelson Slam,Chokeslam",TC Reynolds,,,,False
8785,Tiny The Terrible,,,,,,,"Pawtucket, Rhode Island, USA",male,55.0,,https://myspace.com/dougietunstall;https://www.facebook.com/profile.php?id=100002290727633,"Cloacas,Tiny The Terrible",Singles Wrestler,,,,,,,,,,False
1159,Mike Kruel,7.13,,,,,,"New York City, New York, USA",male,71.0,224.0,,"Mike Kruel,Michael W. Kruel,Kruel,Kid Kruel,Mike Mayo","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",1999,10.0,Techniker,"Killer,Modern-Day Warrior,Shooter,Your American Hero","Kruel Intentions,Liberty Lock",Bodyguard For Hire,Ringen,08.11.2009,,False
2472,Velvet Sky,7.02,,,,,,"New Britain, Connecticut, USA",female,65.0,125.0,http://twitter.com/VelVelHoller;https://myspace.com/talia_doll;https://www.facebook.com/VelvelHollerr/;https://www.instagram.com/skyisvelvet/,"Talia,Talia Madison,Velvet Sky","Singles Wrestler,Tag Team Wrestler,Manager,Valet",2001,15.0,Techniker,,"In Yo' Face (Double Underhook Sitout Facebuster),Beauty-T (Snap DDT)",Jason Knight & Kevin Landry,,06.07.2016,,False
2443,Kevin Matthews,4.71,Kevin Matthews,39.0,Freelancer,,"Singles Wrestler,Trainer","New York City, New York, USA",male,77.0,238.0,https://twitter.com/Superstar_KM;http://facebook.com/XKevinMatthewsX;http://www.myspace.com/Kevz4Real;https://www.instagram.com/2CockyKM,"Bobby Hollywood,Kevin Matthews,KM,Kydd Enigma","Singles Wrestler,Trainer,WWE Development Wrestler",18.03.2000,22.0,Allrounder,2 Cocky,"Ego Driver (Powerbomb Into Double Knee Backbreaker),Spinning Reverse STO",Johnny Rodz & Bill DeMott,,,,False
2412,JD Michaels,,,,,,,"Edmonton, Alberta, Canada",male,70.0,191.0,https://www.facebook.com/ironattitudejd;https://twitter.com/realJDMaverick,"JD Michaels,JD Maverick",Singles Wrestler,04.11.2001,14.0,Techniker,"Canadian Showstopper,Superstar",Superstar Kick,,,2015,,False
7868,Quinson Valentino,,,,,,,"Chatham, New Brunswick, Canada",male,75.0,235.0,http://www.quinsonvalentino.com/,Quinson Valentino,Singles Wrestler,04.07.1999,9.0,,,,"Ernie Moore, Steve Keirn & Tom Prichard",,30.09.2008,,False
2928,Robert Fury,,Robert Fury,,Freelancer,,Singles Wrestler,"Raleigh, North Carolina, USA",male,,242.0,,Robert Fury,Singles Wrestler,2002,20.0,Allrounder,,,OVW Wrestling School,,,,False
113,Joel Maximo,4.82,Joel Maximo,42.0,Freelancer,,Tag Team Wrestler,"New York City, New York, USA",male,69.0,178.0,http://www.maximobros.com/;https://twitter.com/MaximoBros;https://www.facebook.com/jjoelmaximo,"Dramatic #1,Joel Maximo,Joel Savinovich,Joe Maximum,Julio Maximo","Tag Team Wrestler,Promoter,Trainer",2000,22.0,"High Flyer,Spot-Wrestler",,"Maximo Drive,Spanish Fly",Mike Awesome & Mikey Whipwreck,,,,False
417,Jose Maximo,5.14,Jose Maximo,38.0,Freelancer,,Tag Team Wrestler,"New York City, New York, USA",male,69.0,189.0,,"Jose Maximo,Kev Karnage",Tag Team Wrestler,2000,22.0,"High Flyer,Spot-Wrestler",,"Maximo Drive,Spanish Fly",Mike Awesome & Mikey Whipwreck,,,,False
2154,Mikey Whiplash,7.63,,,,,,"Stoke-On-Trent, England, UK",male,74.0,216.0,http://www.facebook.com/mikey.whiplash;https://twitter.com/Mikey__Whiplash;http://www.myspace.com/mikey_whiplash,"Michael Gilbert,Mikey Whiplash","Singles Wrestler,Trainer",2002,20.0,Techniker,"Mr. No Gimmicks Required,The Chippendale,The Deity Of Deviance","Cradle Brain Buster,Kamikaze Splash,Top Rope Kneedrop",Chris Curtis,,,,False
2229,Domino,6.25,,,,,,"Canterbury, Yorkshire, England, UK",male,73.0,255.0,,"Domino,Dynamic Domino",Singles Wrestler,02.2002,9.0,"Techniker,Powerhouse",,Domino Effect,Andre Baker & Dory Funk Jr.,,2011,13.06.2016,False
5869,Sean Evans,,,,,,,"McKeesport, Pennsylvania, USA",male,,,http://www.facebook.com/pages/SeanShockerEvans-Memorial-Page/281547960487,"Halo,Sean Evans",Singles Wrestler,1993,14.0,Allrounder,Shocker,,,,,02.10.2007,False
677,Fast Eddie,5.57,Fast Eddie,,Freelancer,,Singles Wrestler,"Houston, Texas, USA",male,74.0,216.0,,"Eddie Vegas,Eddie Villa,Fast Eddie",Singles Wrestler,2000,22.0,High Flyer,"Fast,high flyin' hustla,The hellaciously hot",The Fasteddious,"Rudy Boy Gonzales, Shawn Michaels & Tugboat Taylor",,,,False
3879,Robert Adams,,Robert Adams,,Freelancer,,Singles Wrestler,"Memphis, Tennessee, USA",male,,220.0,,Robert Adams,Singles Wrestler,,,,,,,,,,False
568,Jimmy Rave,6.79,,,,,,"Atlanta, Georgia, USA",male,68.0,207.0,https://twitter.com/TheJimmyRave;https://www.instagram.com/TheJimmyRave,"Jimmy Rave,Mr. XTC","Singles Wrestler,Tag Team Wrestler,Booker,Trainer",09.10.1999,21.0,Allrounder,"Crown Jewel Of The Embassy,Mr. XTC,Original XTC","From Dusk Till Dawn,Gravity Killer,Greetings From Ghana,Heel Hook,Rave Clash",Murder-1 & Rick Michaels,,28.11.2020,12.12.2021,False
63,John Walters,6.67,John Walters,42.0,Freelancer,,Singles Wrestler,"Framingham, Massachusetts, USA",male,72.0,224.0,https://www.facebook.com/rjbrewer1070;http://www.youtube.com/user/TheRJBrewer;http://www.myspace.com/hurricanewalters,"John Walters,RJ Brewer",Singles Wrestler,2000,22.0,Techniker,Hurricane,"Hurricane DDT,Lungblower,Sharpshooter",Killer Kowalski & Mike Hollow,,,,False
2282,Mikael Yamaha,,,,,,,"Smithfield, North Carolina, USA",male,71.0,178.0,http://www.myspace.com/mikaelyamaha;http://www.facebook.com/mike.norris.311,"Mikael Yamaha,Mike Yamaha",Singles Wrestler,1993,24.0,Techniker,Box Office Draw,Sharpshooter,Shane Helms,,2017,,False
1164,Danny Inferno,,Danny Inferno,45.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler","Lodi, New Jersey, USA",male,77.0,224.0,http://twitter.com/DannyGimondo;http://www.facebook.com/danny.gimondo.3,"Danny Gimondo,Dan Gimondo,Danny Inferno,Inferno,Inferno Kid","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",1994,28.0,"Allrounder,Techniker",,,"Bill DeMott, Gino Caruso, Hack Myers & Iron Mike Sharpe",,,,False
1587,Hiroko,4.95,,,,,,"Chiba, Japan",female,67.0,110.0,,"Hiroko,Hiroko Suzuki",Valet,,,,,,,,,,False
259,Chet The Jett,5.8,,,,,,"Buffalo, New York, USA",male,73.0,244.0,http://www.myspace.com/therealchet,"Chet Douglas,Chet The Jett,Chet Jablonski,Mariousz Jablonski","Singles Wrestler,WWE Development Wrestler",22.07.2000,10.0,Allrounder,,"Hit The Showers,Jettstream",Les Thatcher,,2010,,False
921,Slyck Wagner Brown,4.1,Slyck Wagner Brown,42.0,Freelancer,,Singles Wrestler,"Kingston, Jamaica",male,74.0,220.0,https://twitter.com/ThisIsSWB;https://www.facebook.com/ThisIsSWB;http://www.myspace.com/slyckwagnerbrown,"Slyck Wagner Brown,Slyk Wagner Brown,SWB",Singles Wrestler,13.07.1997,24.0,Allrounder,"SWB,The Underground King","Appreciation Bomb,Drop Of Xtasy",Killer Kowalski & Tre,,,,False
665,Matt Stryker,5.67,,,,,,"Cincinnati, Ohio, USA",male,71.0,220.0,http://www.mattstryker.com;http://www.myspace.com/mustafasaied,"Matt Stryker,Mustafa Saied",Singles Wrestler,07.11.1998,13.0,Techniker,,"Stryker Driver,Stryker Lock,Ankle Lock",Les Thatcher,Basketball,2011,,False
1841,A1,2.23,A1,44.0,Freelancer,,Singles Wrestler,"Dunville, Ontario, Canada",male,70.0,240.0,http://www.myspace.com/sustanon,"A1,Al Ralphz,Alistair Ralphs,Alex Jerrell,Buddy Austin",Singles Wrestler,2001,21.0,Powerhouse,Mr. Class,Royal Flush Neckbreaker,"Bobby Clancy, Otis Apollo & Scott D'Amore",Bodybuilding,,,False
4230,Deaner,3.39,Deaner,41.0,Impact Wrestling,,Singles Wrestler,Canada,male,72.0,229.0,http://twitter.com/codydeaner,"Cody Deaner,Deaner,Cody Steele",Singles Wrestler,24.01.2000,22.0,Allrounder,,Giver Drop,Derek Wylde,,,,False
10819,Chad Love,,,,,,,"Chicago, Illinois, USA",male,,260.0,,"Chad Love,Charming Chad,CC Love,Chad Miller,Chad Wild,Tom Smith","Singles Wrestler,Tag Team Wrestler",,,,Charming,,Tom Stone,,,,False
1999,Dean Visk,,,,,,,"Pittsburgh, Pennsylvania, USA",male,75.0,275.0,,"Dean Visk,Dynamite Dean,Dean Jablonski","Singles Wrestler,Tag Team Wrestler,WWE Development Wrestler",1996,19.0,Allrounder,"The Cooler,The Dream",Dream Weaver Wheel Barrel Suplex,Les Thatcher,,2015,,False
337,Josh Mathews,5.34,Josh Mathews,41.0,Impact Wrestling,,"Play-by-Play Commentator,Backstage Helper","Sea Isle City, New Jersey, USA",male,69.0,143.0,http://twitter.com/#!/wwejoshmathews,"Josh Mathews,Josh","Singles Wrestler,Interviewer,Ring Announcer,Play-by-Play Commentator,Backstage Helper",20.10.2001,3.0,High Flyer,,Frog Splash,"Al Snow, Ivory & Tazz",,11.2004,,False
3297,Ricky Vega,5.23,,,,,,"New York City, New York, USA",male,70.0,260.0,,"Machete,Ricky Vega","Singles Wrestler,Tag Team Wrestler",12.2001,7.0,"Allrounder,Techniker",,"Diving Headbutt,Vega Driver",Johnny Rodz,,2008,,False
3611,Wade Chism,,,,,,,"Versailles, Missouri, USA",male,75.0,257.0,https://www.facebook.com/john.chism.129,"Wade Chism,Wild Wade Chism,Wild Wade",Singles Wrestler,19.01.2001,7.0,Allrounder,Wild,Samoan Drop,Harley Race,Football,2008,,False
6582,Eddie Watts,,,,,,,"Virden, Manitoba, Canada",male,68.0,235.0,http://evileddiewatts.tripod.com,"Animal II,Eddie Watts,Ghost Face,Greg Powers,Lunatic,Metalface,Silver Face,Silver Jason,Steelman,Super Bee #2,Tasmanian","Singles Wrestler,Tag Team Wrestler,Trainer",02.1986,36.0,Techniker,"Bad Boy,Evil",Stun Gun,Ernest Rheault,,,,False
1018,Marshall Knox,,,,,,,"Fresno, California, USA",male,73.0,240.0,,"Marshall Knox,Mike Kirkhart","Singles Wrestler,Tag Team Wrestler",,,Brawler,Outlaw,Showdown,"Mark Bell, Mike Bell & Tom Howard",,,,False
2005,Jack Bull,6.33,Jack Bull,52.0,Freelancer,,Singles Wrestler,"Venice, Florida, USA",male,75.0,286.0,,"Generic Bay Bland,Gregg Groothuis,Jack Bull,Jack The Bull,Michael Steele,Midnight Bullrider,New Jersey Power Warrior,Russian 54","Singles Wrestler,WWE Development Wrestler",02.2000,22.0,"Brawler,Comedy/Gimmick",Fearless,Bullseye Powerbomb,"Ricky Reyes, Navajo Warrior & UPW Wrestling School",,,,False
3922,Skulu,,,,,,,"Nuuli, Western Samoa",male,70.0,312.0,,"King Adamo,Skulu",Singles Wrestler,2002,18.0,,The Samoan Monster,"Polynesian Powerslam,Savage Splash",UPW Wrestling School,,,21.12.2020,False
696,Shannon Ballard,4.0,Shannon Ballard,51.0,Freelancer,,"Singles Wrestler,Tag Team Wrestler","California, USA",male,69.0,220.0,https://www.facebook.com/shannon.ballard.5243,"Death Valley Hood,Fury,Michael Meyers,Rhino,Rick Spartan,Shannon Ballard","Singles Wrestler,Tag Team Wrestler",1997,25.0,Allrounder,,"Double Minor,Penalty Box",Alex Knight,,,,False
6807,Vid Vain,,,,,,,"Bishop's Falls, Newfoundland, Canada",male,74.0,244.0,,Vid Vain,"Singles Wrestler,Promoter",15.02.2002,20.0,,,Vain Drop,Michelle Starr,,,,False
408,Scoot Andrews,5.93,Scoot Andrews,50.0,Freelancer,,Singles Wrestler,"Charlotte, North Carolina, USA",male,69.0,220.0,https://twitter.com/bnbscootandrews,Scoot Andrews,Singles Wrestler,24.09.1994,27.0,Techniker,Black Nature Boy,"Forces Of Nature,Natural Disaster",Hack Myers & Larry Hamilton,,,,False
1777,Vince Vicallo,,,,,,,"Old Latrobe, Pennsylvania, USA",male,68.0,220.0,https://www.facebook.com/jason.porcaro.5/,"Jason Porcaro,Vince Vicallo",Singles Wrestler,,,Techniker,Good Times,,Killer Kowalski,,,,False
