date,promotion,event_type,arena,location,event_name,event_id,match_type,match_length,participant_count,title_ids,title_names,title_change,winner_ids,winner_names,winning_team_ids,winning_team_names,loser_ids,loser_names,losing_team_ids,losing_team_names,drawer_ids,drawer_names,drawing_team_ids,drawing_team_names,gender
2020-08-27,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #47 - Thursday Night Dynamite,284092,,537.0,8,,,False,"4307,21060,10334,10343","The Blade,The Butcher,Penta El Zero M,Rey Fenix","8381,7400","The Butcher And The Blade,The Lucha Brothers","20065,18858,10271,17540","Brian Pillman Jr.,Griff Garrison,Joey Janela,Sonny Kiss",,,,,,,male
2020-08-27,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #47 - Thursday Night Dynamite,284092,,178.0,2,,,False,1062,Lance Archer,,,9684,Sean Maluta,,,,,,,male
2020-08-13,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #48,286250,,353.0,4,,,False,"3828,2963","Chuck Taylor,Trent",5164,Best Friends,"-1,-1","Demetri Jackson,Storm Thomas",,,,,,,male
2020-08-13,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #46 - Saturday Night Dynamite,284091,,170.0,2,,,False,18849,Darby Allin,,,12277,Will Hobbs,,,,,,,male
2020-08-13,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #46 - Saturday Night Dynamite,284091,,772.0,4,,,False,"7159,12068","Cash Wheeler,Dax Harwood",5470,FTR,"18653,15417","Isiah Kassidy,Marq Quen",6318,Private Party,,,,,male
2020-08-13,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #46 - Saturday Night Dynamite,284091,,678.0,6,,,False,"2906,4739,4740","Kenny Omega,Matt Jackson,Nick Jackson",2366,The Elite,"6215,20186,6959","Alex Reynolds,Five,John Silver",2663,The Dark Order,,,,,male
2020-08-13,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #46 - Saturday Night Dynamite,284091,,585.0,8,,,False,"18237,11924,917,7870","Jungle Boy,Luchasaurus,Dustin Rhodes,QT Marshall","8746,9287","The Jurassic Express,The Natural Nightmares","4307,21060,10334,10343","The Blade,The Butcher,Pentagon Jr.,Rey Fenix","8381,7400","The Butcher And The Blade,The Lucha Brothers",,,,,male
2020-08-13,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #48,286250,,526.0,4,,,False,"171,10297","Luther,Serpentico",,,"4767,8148","Brandon Cutler,Peter Avalon",9509,The Initiative,,,,,male
2020-08-13,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #48,286250,,238.0,2,,,False,17025,Nyla Rose,,,20584,KiLynn King,,,,,,,female
2020-08-13,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #48,286250,,240.0,2,,,False,17027,Penelope Ford,,,18554,Heather Monroe,,,,,,,female
2020-08-13,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #48,286250,,164.0,2,,,False,1062,Lance Archer,,,20411,D3,,,,,,,male
2020-08-13,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #48,286250,,210.0,2,,,False,4071,Jake Hager,,,20148,Marko Stunt,,,,,,,male
2020-08-13,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #48,286250,,572.0,2,,,False,892,Frankie Kazarian,,,14266,Kip Sabian,,,,,,,male
2020-08-13,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #48,286250,,245.0,2,,,False,14007,Ricky Starks,,,22365,Shawn Dean,,,,,,,male
2020-08-13,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #48,286250,,316.0,2,,,False,3190,Shawn Spears,,,11056,Jessy Sorensen,,,,,,,male
2020-08-13,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #48,286250,,370.0,4,,,False,"20024,1081","Austin Gunn,Billy",9154,The Gunn Club,"17473,7876","Baron Black,Frank Stone",,,,,,,male
2020-08-13,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #48,286250,,526.0,4,,,False,"8047,842","Angelico,Jack Evans",4939,The Hybrid2,"10271,17540","Joey Janela,Sonny Kiss",,,,,,,male
2020-08-13,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #48,286250,,331.0,4,,,False,"12893,15052","Ortiz,Santana",2569,The Inner Circle,"19119,19099","Chris Metro,JC Metro",7204,The Metro Brothers,,,,,male
2020-08-13,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #46 - Saturday Night Dynamite,284091,AEW TNT Title,190.0,2,4578,AEW TNT Title,True,5244,Mr. Brodie Lee,,,3686,Cody,,,,,,,male
2020-08-13,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #46 - Saturday Night Dynamite,284091,AEW Women's Tag Team Cup Tournament Final,571.0,4,,,False,"8526,2863","Diamante,Ivelisse",,,"5376,10279","Allie,Brandi Rhodes",9480,The Nightmare Sisters,,,,,female
2020-08-13,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #48,286250,,153.0,2,,,False,7037,Mel,,,22271,Red Velvet,,,,,,,female
2020-08-12,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #47,285219,,240.0,2,,,False,1081,Billy,,,20186,Five,,,,,,,male
2020-08-12,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #45,283430,,145.0,2,,,False,9462,Hikaru Shida,,,18554,Heather Monroe,,,,,,,female
2020-08-12,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #45,283430,,748.0,4,,,False,"4739,4740","Matt Jackson,Nick Jackson",1030,The Young Bucks,"2397,5424","Evil Uno,Stu Grayson",2663,The Dark Order,,,,,male
2020-08-12,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #47,285219,,342.0,4,,,False,"10271,17540","Joey Janela,Sonny Kiss",,,"7876,22365","Frank Stone,Shawn Dean",,,,,,,male
2020-08-12,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #47,285219,,257.0,2,,,False,14266,Kip Sabian,,,5475,Michael Nakazawa,,,,,,,male
2020-08-12,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #47,285219,Two On One Handicap,162.0,3,,,False,1062,Lance Archer,,,"11056,10297","Jessy Sorensen,Jon Cruz",,,,,,,male
2020-08-12,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #45,283430,AEW World Tag Team Title,850.0,4,4392,AEW World Tag Team Title,False,"11161,2906","Adam Page,Kenny Omega",,,"18237,11924","Jungle Boy,Luchasaurus",8746,The Jurassic Express,,,,,male
2020-08-12,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #45,283430,AEW TNT Title,706.0,2,4578,AEW TNT Title,False,3686,Cody,,,293,Scorpio Sky,,,,,,,male
2020-08-12,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #45,283430,7.000 Dollar Obligation,830.0,2,,,False,2813,Orange Cassidy,,,758,Chris Jericho,,,,,,,male
2020-08-12,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #47,285219,,161.0,4,,,False,"12893,15052","Ortiz,Santana",2569,The Inner Circle,"17473,23931","Baron Black,Tony Donati",,,,,,,male
2020-08-12,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #47,285219,,639.0,4,,,False,"8047,842","Angelico,Jack Evans",4939,The Hybrid2,"4767,8148","Brandon Cutler,Peter Avalon",9509,The Initiative,,,,,male
2020-08-12,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #47,285219,,250.0,6,,,False,"6215,6959,994","Alex Reynolds,John Silver,Colt Cabana",2663,The Dark Order,"20411,21629,10624","D3,Faboo Andre,Ryzin",,,,,,,male
2020-08-12,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #47,285219,,282.0,2,,,False,3190,Shawn Spears,,,12277,Will Hobbs,,,,,,,male
2020-08-12,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #47,285219,,320.0,2,,,False,14007,Ricky Starks,,,22366,Lee Johnson,,,,,,,male
2020-08-12,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #47,285219,,652.0,8,,,False,"10334,10343,4307,21060","Pentagon Jr.,Rey Fenix,The Blade,The Butcher","7400,8381","Lucha Brothers,The Butcher And The Blade","452,892,18653,15417","Christopher Daniels,Frankie Kazarian,Isiah Kassidy,Marq Quen","2246,6318","SCU,Private Party",,,,,male
2020-08-12,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #47,285219,,235.0,2,,,False,22620,Abadon,,,22271,Red Velvet,,,,,,,female
2020-07-30,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #46,284155,,395.0,4,,,False,"20024,1081","Austin Gunn,Billy",9154,The Gunn Club,"23929,22365","M'Badu,Shawn Dean",,,,,,,male
2020-07-30,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #44,283429,,816.0,4,,,False,"3828,2963","Chuck Taylor,Trent",5164,Best Friends,"12893,15052","Ortiz,Santana",2569,The Inner Circle,,,,,male
2020-07-30,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #44,283429,,98.0,2,,,False,17970,Big Swole,,,14663,Reba,,,,,,,female
2020-07-30,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #44,283429,,715.0,4,,,False,"3686,2750","Cody,Matt Cardona",,,"6215,6959","Alex Reynolds,John Silver",2663,The Dark Order,,,,,male
2020-07-30,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #46,284155,,314.0,2,,,False,14266,Kip Sabian,,,8474,Michael Stevens,,,,,,,male
2020-07-30,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #46,284155,,341.0,2,,,False,17027,Penelope Ford,,,17514,Rachael Ellering,,,,,,,female
2020-07-30,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #46,284155,,360.0,4,,,False,"18653,15417","Isiah Kassidy,Marq Quen",6318,Private Party,"20065,18858","Brian Pillman Jr.,Griff Garrison",,,,,,,male
2020-07-30,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #46,284155,,400.0,2,,,False,10343,Rey Fenix,,,22366,Lee Johnson,,,,,,,male
2020-07-30,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #46,284155,,251.0,2,,,False,3190,Shawn Spears,,,10291,Alex Chamberlain,,,,,,,male
2020-07-30,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #46,284155,,698.0,4,,,False,"4307,21060","The Blade,The Butcher",8381,The Butcher And The Blade,"452,892","Christopher Daniels,Frankie Kazarian",2246,SCU,,,,,male
2020-07-30,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #46,284155,,319.0,6,,,False,"18237,11924,20148","Jungle Boy,Luchasaurus,Marko Stunt",2552,The Jurassic Express,"9087,9821,4879","Aaron Solow,Corey Hollis,Pineapple Pete",,,,,,,male
2020-07-30,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #46,284155,,381.0,4,,,False,"917,7870","Dustin Rhodes,QT Marshall",9287,The Natural Nightmares,"8047,842","Angelico,Jack Evans",4939,The Hybrid2,,,,,male
2020-07-30,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #44,283429,12 Man,1039.0,12,,,False,"2397,20186,5244,4767,5424,994","Evil Uno,Five,Mr. Brodie Lee,Nine,Stu Grayson,Colt Cabana",2663,The Dark Order,"11161,2906,4739,4740,7159,12068","Adam Page,Kenny Omega,Matt Jackson,Nick Jackson,Cash Wheeler,Dax Harwood","2366,5470","The Elite,FTR",,,,,male
2020-07-30,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #44,283429,AEW World Title,866.0,2,4331,AEW World Title,False,3940,Jon Moxley,,,18849,Darby Allin,,,,,,,male
2020-07-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #45,283464,,503.0,2,,,False,842,Jack Evans,,,7870,QT Marshall,,,,,,,male
2020-07-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #43,282353,,726.0,10,,,False,"3828,2963,18237,11924,2813","Chuck Taylor,Trent,Jungle Boy,Luchasaurus,Orange Cassidy","5164,8746","Best Friends,The Jurassic Express","758,4071,12893,15284,15052","Chris Jericho,Jake Hager,Ortiz,Sammy Guevara,Santana",2569,The Inner Circle,,,,,male
2020-07-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #43,282353,,354.0,2,,,False,9462,Hikaru Shida,,,8526,Diamante,,,,,,,female
2020-07-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #45,283464,,72.0,2,,,False,293,Scorpio Sky,,,12277,Will Hobbs,,,,,,,male
2020-07-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #45,283464,,248.0,2,,,False,22620,Abadon,,,20584,KiLynn King,,,,,,,female
2020-07-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #45,283464,,378.0,4,,,False,"7159,12068","Cash Wheeler,Dax Harwood",5470,FTR,"20065,18858","Brian Pillman Jr.,Griff Garrison",,,,,,,male
2020-07-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Women's Tag Team Cup Tournament - The Deadly Draw #3,284424,AEW Women's Tag Team Cup Tournament Semi Final,505.0,4,,,False,"5376,10279","Allie,Brandi Rhodes",9480,The Nightmare Sisters,"17970,15626","Big Swole,Lil Swole",,,,,,,female
2020-07-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Women's Tag Team Cup Tournament - The Deadly Draw #3,284424,AEW Women's Tag Team Cup Tournament Semi Final,440.0,4,,,False,"8526,2863","Diamante,Ivelisse",,,"22619,18241","Anna Jay,Tay Conti",,,,,,,female
2020-07-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Women's Tag Team Cup Tournament - The Deadly Draw #2,284370,AEW Women's Tag Team Cup Tournament First Round,613.0,4,,,False,"8526,2863","Diamante,Ivelisse",,,"14787,17514","Dasha,Rachael Ellering",,,,,,,female
2020-07-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Women's Tag Team Cup Tournament - The Deadly Draw #2,284370,AEW Women's Tag Team Cup Tournament First Round,532.0,4,,,False,"17970,15626","Big Swole,Lil Swole",,,"2485,22858","Leva Bates,Rache Chanel",,,,,,,female
2020-07-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Women's Tag Team Cup Tournament - The Deadly Draw #1,283870,AEW Women's Tag Team Cup Tournament First Round,542.0,4,,,False,"5376,10279","Allie,Brandi Rhodes",9480,The Nightmare Sisters,"7037,17027","Mel,Penelope Ford",,,,,,,female
2020-07-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Women's Tag Team Cup Tournament - The Deadly Draw #1,283870,AEW Women's Tag Team Cup Tournament First Round,530.0,4,,,False,"22619,18241","Anna Jay,Tay Conti",,,"11635,17025","Ariane Andrew,Nyla Rose",,,,,,,female
2020-07-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #43,282353,Tornado,419.0,4,,,False,"18849,3940","Darby Allin,Jon Moxley",,,"4823,14007","Brian Cage,Ricky Starks",,,,,,,male
2020-07-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #43,282353,AEW World Tag Team Title,834.0,4,4392,AEW World Tag Team Title,False,"11161,2906","Adam Page,Kenny Omega",,,"2397,5424","Evil Uno,Stu Grayson",2663,The Dark Order,,,,,male
2020-07-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #43,282353,AEW TNT Title,632.0,2,4578,AEW TNT Title,False,3686,Cody,,,14966,Warhorse,,,,,,,male
2020-07-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #45,283464,,325.0,4,,,False,"20024,1081","Austin Gunn,Billy",9154,The Gunn Club,"9087,10297","Aaron Solow,Serpentico",,,,,,,male
2020-07-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #45,283464,,528.0,4,,,False,"4307,21060","The Blade,The Butcher",8381,The Butcher And The Blade,"18653,15417","Isiah Kassidy,Marq Quen",6318,Private Party,,,,,male
2020-07-29,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #45,283464,,574.0,4,,,False,"10271,17540","Joey Janela,Sonny Kiss",,,"4767,8148","Brandon Cutler,Peter Avalon",9509,The Initiative,,,,,male
2020-07-16,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #42,281292,,361.0,2,,,False,17012,MJF,,,18858,Griff Garrison,,,,,,,male
2020-07-16,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #44,282447,Three Way,661.0,6,,,False,"12893,15052","Ortiz,Santana",2569,The Inner Circle,"452,892,18653,15417","Christopher Daniels,Frankie Kazarian,Isiah Kassidy,Marq Quen","2246,6318","SCU,Private Party",,,,,male
2020-07-16,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #44,282447,,195.0,2,,,False,2813,Orange Cassidy,,,10297,Serpentico,,,,,,,male
2020-07-16,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #42,281292,,396.0,2,,,False,8526,Diamante,,,2863,Ivelisse,,,,,,,female
2020-07-16,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #42,281292,,1048.0,4,,,False,"758,4071","Chris Jericho,Jake Hager",2569,The Inner Circle,"18237,11924","Jungle Boy,Luchasaurus",8746,The Jurassic Express,,,,,male
2020-07-16,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #44,282447,,197.0,2,,,False,22620,Abadon,,,21932,Skyler Moore,,,,,,,female
2020-07-16,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #44,282447,,548.0,4,,,False,"3828,2963","Chuck Taylor,Trent",5164,Best Friends,"6215,6959","Alex Reynolds,John Silver",2663,The Dark Order,,,,,male
2020-07-16,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #44,282447,,434.0,4,,,False,"7159,12068","Cash Wheeler,Dax Harwood",5470,FTR,"4767,8148","Brandon Cutler,Peter Avalon",9509,The Initiative,,,,,male
2020-07-16,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #44,282447,,318.0,4,,,False,"10271,17540","Joey Janela,Sonny Kiss",,,"5475,4879","Michael Nakazawa,Pineapple Pete",,,,,,,male
2020-07-16,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #44,282447,,214.0,2,,,False,1062,Lance Archer,,,17650,Frankie Thomas,,,,,,,male
2020-07-16,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #44,282447,,283.0,2,,,False,17027,Penelope Ford,,,22856,Kenzie Paige,,,,,,,female
2020-07-16,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #44,282447,,195.0,2,,,False,15284,Sammy Guevara,,,19034,Fuego Del Sol,,,,,,,male
2020-07-16,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #44,282447,,314.0,2,,,False,293,Scorpio Sky,,,9821,Corey Hollis,,,,,,,male
2020-07-16,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #44,282447,,343.0,4,,,False,"2397,5424","Evil Uno,Stu Grayson",2663,The Dark Order,"22365,12277","Shawn Dean,Will Hobbs",,,,,,,male
2020-07-16,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #44,282447,,174.0,2,,,False,16006,Wardlow,,,9087,Aaron Solow,,,,,,,male
2020-07-16,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #42,281292,AEW TNT Title No Disqualification,681.0,2,4578,AEW TNT Title,False,3686,Cody,,,902,Eddie Kingston,,,,,,,male
2020-07-16,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #42,281292,Falls Count Anywhere,942.0,4,,,False,"4739,4740","Matt Jackson,Nick Jackson",1030,The Young Bucks,"4307,21060","The Blade,The Butcher",8381,The Butcher And The Blade,,,,,male
2020-07-16,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #42,281292,,509.0,2,,,False,11161,Adam Page,,,20186,Five,,,,,,,male
2020-07-15,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #41 - Fight For The Fallen 2020,278740,,810.0,4,,,False,"7159,12068","Cash Wheeler,Dax Harwood",5470,FTR,"10334,10343","Pentagon Jr.,Rey Fenix",7400,The Lucha Brothers,,,,,male
2020-07-15,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #41 - Fight For The Fallen 2020,278740,,119.0,4,,,False,"5376,10279","Allie,Brandi Rhodes",9480,The Nightmare Sisters,"22856,20110","Kenzie Paige,MJ Jenkins",,,,,,,female
2020-07-15,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #41 - Fight For The Fallen 2020,278740,,904.0,6,,,False,"2906,4739,4740","Kenny Omega,Matt Jackson,Nick Jackson",2366,The Elite,"18237,11924,20148","Jungle Boy,Luchasaurus,Marko Stunt",2552,The Jurassic Express,,,,,male
2020-07-15,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #43,281891,,476.0,4,,,False,"3828,2963","Chuck Taylor,Trent",5164,Best Friends,"14425,16531","Brady Pierce,Sabby",,,,,,,male
2020-07-15,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dynamite #41 - Fight For The Fallen 2020,278740,AEW World Title,911.0,2,4331,AEW World Title,False,3940,Jon Moxley,,,4823,Brian Cage,,,,,,,male
2020-07-15,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #43,281891,,286.0,2,,,False,8526,Diamante,,,20584,KiLynn King,,,,,,,female
2020-07-15,All Elite Wrestling,TV-Show,Daily's Place,"Jacksonville, Florida, USA",AEW Dark #43,281891,,332.0,2,,,False,9462,Hikaru Shida,,,22858,Rache Chanel,,,,,,,female
