,date,promotion,draw,winners,winning_teams,losers,losing_teams,drawers,drawing_teams,length,location,show,gender
0,2022-04-06,All Elite Wrestling,False,Diamante,,Ashley D'Amboise,,,,163,"Agganis Arena in Boston, Massachusetts, USA",AEW Dark: Elevation #58,female
1,2022-04-06,All Elite Wrestling,False,Frankie Kazarian,,Teddy Goodz,,,,198,"Agganis Arena in Boston, Massachusetts, USA",AEW Dark: Elevation #58,male
2,2022-04-06,All Elite Wrestling,False,Penta Oscuro,,Jora Johl,,,,230,"Agganis Arena in Boston, Massachusetts, USA",AEW Dark: Elevation #58,male
3,2022-04-06,All Elite Wrestling,False,"Anna Jay,Ruby Soho,Skye Blue",,"Emi Sakura,LuFisto,The Bunny",,,,201,"Agganis Arena in Boston, Massachusetts, USA",AEW Dark: Elevation #58,female
4,2022-04-06,All Elite Wrestling,False,"Alan Angels,Alex Reynolds,John Silver,Stu Grayson,Ten",The Dark Order,"Luther,Serpentico,Austin Gunn,Billy Gunn,Colten Gunn","Chaos Project,The Gunn Club",,,320,"Agganis Arena in Boston, Massachusetts, USA",AEW Dark: Elevation #58,male
5,2022-04-06,All Elite Wrestling,False,"Dante Martin,Darius Martin",Top Flight,"Aaron Solo,Nick Comoroto",The Factory,,,352,"Agganis Arena in Boston, Massachusetts, USA",AEW Dark: Elevation #58,male
6,2022-03-30,All Elite Wrestling,False,"Chuck Taylor,Trent Beretta",Best Friends,"Anthony Henry,JD Drake",The WorkHorsemen,,,480,"Colonial Life Arena in Columbia, South Carolina, USA",AEW Dark: Elevation #57,male
7,2022-03-30,All Elite Wrestling,False,"Brock Anderson,Lee Johnson",,"Aaron Solo,QT Marshall",The Factory,,,419,"Colonial Life Arena in Columbia, South Carolina, USA",AEW Dark: Elevation #57,male
8,2022-03-30,All Elite Wrestling,False,Frankie Kazarian,,Lucky Ali,,,,220,"Colonial Life Arena in Columbia, South Carolina, USA",AEW Dark: Elevation #57,male
9,2022-03-30,All Elite Wrestling,False,Leyla Hirsch,,Ella Envy,,,,95,"Colonial Life Arena in Columbia, South Carolina, USA",AEW Dark: Elevation #57,female
10,2022-03-30,All Elite Wrestling,False,Paul Wight,,Austin Green,,,,124,"Colonial Life Arena in Columbia, South Carolina, USA",AEW Dark: Elevation #57,male
11,2022-03-30,All Elite Wrestling,False,Red Velvet,,Brittany Jade,,,,140,"Colonial Life Arena in Columbia, South Carolina, USA",AEW Dark: Elevation #57,female
12,2022-03-30,All Elite Wrestling,False,"Anna Jay,Ruby Soho",,"Ashley D'Amboise,Diamante",,,,290,"Colonial Life Arena in Columbia, South Carolina, USA",AEW Dark: Elevation #57,female
13,2022-03-30,All Elite Wrestling,False,Serena Deeb,,Dani Mo,,,,135,"Colonial Life Arena in Columbia, South Carolina, USA",AEW Dark: Elevation #57,female
14,2022-03-23,All Elite Wrestling,False,Abadon,,Danni Bee,,,,83,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark: Elevation #56,female
15,2022-03-23,All Elite Wrestling,False,"Anna Jay,Ruby Soho",,"Charlette Renegade,Robyn Renegade",,,,137,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark: Elevation #56,female
16,2022-03-23,All Elite Wrestling,False,Frankie Kazarian,,Brandon Cutler,,,,226,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark: Elevation #56,male
17,2022-03-23,All Elite Wrestling,False,Hikaru Shida,,Madi Wrenkowski,,,,99,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark: Elevation #56,female
18,2022-03-23,All Elite Wrestling,False,Jamie Hayter,,Rache Chanel,,,,104,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark: Elevation #56,female
19,2022-03-23,All Elite Wrestling,False,Lee Moriarty,,Serpentico,,,,239,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark: Elevation #56,male
20,2022-03-23,All Elite Wrestling,False,Max Caster,,Sonny Kiss,,,,257,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark: Elevation #56,male
21,2022-03-23,All Elite Wrestling,False,Penta Oscuro,,JPH,,,,115,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark: Elevation #56,male
22,2022-03-23,All Elite Wrestling,False,"Rocky Romero,Trent Beretta",Roppongi Vice,"Aaron Solo,QT Marshall",The Factory,,,323,"H-E-B Center in Cedar Park, Texas, USA",AEW Dark: Elevation #56,male
23,2022-03-16,All Elite Wrestling,False,"Anna Jay,Ruby Soho",,"Emi Sakura,The Bunny",,,,260,"Freeman Coliseum in San Antonio, Texas, USA",AEW Dark: Elevation #55,female
24,2022-03-16,All Elite Wrestling,False,Julia Hart,,Skye Blue,,,,240,"Freeman Coliseum in San Antonio, Texas, USA",AEW Dark: Elevation #55,female
25,2022-03-16,All Elite Wrestling,False,Nyla Rose,,Robyn Renegade,,,,84,"Freeman Coliseum in San Antonio, Texas, USA",AEW Dark: Elevation #55,female
26,2022-03-16,All Elite Wrestling,False,"Evil Uno,John Silver,Stu Grayson",The Dark Order,"Aaron Solo,Nick Comoroto,QT Marshall",The Factory,,,447,"Freeman Coliseum in San Antonio, Texas, USA",AEW Dark: Elevation #55,male
27,2022-03-16,All Elite Wrestling,False,"Austin Gunn,Colten Gunn",The Gunn Club,"Aaron Mercer,Masada",,,,222,"Freeman Coliseum in San Antonio, Texas, USA",AEW Dark: Elevation #55,male
28,2022-03-16,All Elite Wrestling,False,"Dante Martin,Darius Martin",Top Flight,"Luther,Serpentico",Chaos Project,,,294,"Freeman Coliseum in San Antonio, Texas, USA",AEW Dark: Elevation #55,male
29,2022-03-09,All Elite Wrestling,False,"Emi Sakura,The Bunny",,"KiLynn King,Skye Blue",,,,360,"Hertz Arena in Fort Myers, Florida, USA",AEW Dark: Elevation #54,female
30,2022-03-09,All Elite Wrestling,False,Frankie Kazarian,,Tiger Ruas,,,,347,"Hertz Arena in Fort Myers, Florida, USA",AEW Dark: Elevation #54,male
31,2022-03-09,All Elite Wrestling,False,Jay Lethal,,Merrik Donovan,,,,143,"Hertz Arena in Fort Myers, Florida, USA",AEW Dark: Elevation #54,male
32,2022-03-09,All Elite Wrestling,False,Nyla Rose,,Katalina Perez,,,,80,"Hertz Arena in Fort Myers, Florida, USA",AEW Dark: Elevation #54,female
33,2022-03-09,All Elite Wrestling,False,Ruby Soho,,Amber Nova,,,,214,"Hertz Arena in Fort Myers, Florida, USA",AEW Dark: Elevation #54,female
34,2022-03-09,All Elite Wrestling,False,"Alex Reynolds,John Silver",The Dark Order,"Luther,Serpentico",Chaos Project,,,280,"Hertz Arena in Fort Myers, Florida, USA",AEW Dark: Elevation #54,male
35,2022-03-04,All Elite Wrestling,False,"AQA,Ruby Soho",,"Diamante,Emi Sakura",,,,302,"Addition Financial Arena in Orlando, Florida, USA",AEW Dark #133,female
36,2022-03-04,All Elite Wrestling,False,Anna Jay,,Marina Tucker,,,,81,"Addition Financial Arena in Orlando, Florida, USA",AEW Dark #133,female
37,2022-03-04,All Elite Wrestling,False,Jay Lethal,,Serpentico,,,,312,"Addition Financial Arena in Orlando, Florida, USA",AEW Dark #133,male
38,2022-03-04,All Elite Wrestling,False,Kris Statlander,,Kelsey Raegan,,,,112,"Addition Financial Arena in Orlando, Florida, USA",AEW Dark #133,female
39,2022-03-04,All Elite Wrestling,False,Nyla Rose,,Skye Blue,,,,158,"Addition Financial Arena in Orlando, Florida, USA",AEW Dark #133,female
40,2022-03-04,All Elite Wrestling,False,"Isiah Kassidy,Marq Quen",Private Party,"Brock Anderson,Lee Johnson",,,,305,"Addition Financial Arena in Orlando, Florida, USA",AEW Dark #133,male
41,2022-03-04,All Elite Wrestling,False,Red Velvet,,Kiera Hogan,,,,136,"Addition Financial Arena in Orlando, Florida, USA",AEW Dark #133,female
42,2022-03-04,All Elite Wrestling,False,Scorpio Sky,,Sonny Kiss,,,,342,"Addition Financial Arena in Orlando, Florida, USA",AEW Dark #133,male
43,2022-03-04,All Elite Wrestling,False,"The Blade,The Butcher",The Butcher And The Blade,"Alan Angels,Colt Cabana",The Dark Order,,,331,"Addition Financial Arena in Orlando, Florida, USA",AEW Dark #133,
44,2022-03-04,All Elite Wrestling,False,"Dante Martin,Darius Martin",Top Flight,"Peter Avalon,Ryan Nemeth",The Wingmen,,,385,"Addition Financial Arena in Orlando, Florida, USA",AEW Dark #133,male
45,2022-03-03,All Elite Wrestling,False,AQA,,Valentina Rossi,,,,124,"Universal Studios in Orlando, Florida, USA",AEW Dark #135,female
46,2022-03-03,All Elite Wrestling,False,Abadon,,Angelica Risk,,,,66,"Universal Studios in Orlando, Florida, USA",AEW Dark #135,female
47,2022-03-03,All Elite Wrestling,False,Anthony Ogogo,,Ray Jaz,,,,143,"Universal Studios in Orlando, Florida, USA",AEW Dark #135,male
48,2022-03-03,All Elite Wrestling,False,Blake Christian,,Rohit Raju,,,,209,"Universal Studios in Orlando, Florida, USA",AEW Dark #135,male
49,2022-03-03,All Elite Wrestling,False,Jay Lethal,,JD Drake,,,,344,"Universal Studios in Orlando, Florida, USA",AEW Dark #135,male
50,2022-03-03,All Elite Wrestling,False,Marina Shafir,,Leila Grey,,,,80,"Universal Studios in Orlando, Florida, USA",AEW Dark #135,female
51,2022-03-03,All Elite Wrestling,False,Mercedes Martinez,,Gemma Jewels,,,,93,"Universal Studios in Orlando, Florida, USA",AEW Dark #135,female
52,2022-03-03,All Elite Wrestling,False,Nyla Rose,,Kaci Lennox,,,,79,"Universal Studios in Orlando, Florida, USA",AEW Dark #135,female
53,2022-03-03,All Elite Wrestling,False,Powerhouse Hobbs,,Fuego Del Sol,,,,248,"Universal Studios in Orlando, Florida, USA",AEW Dark #135,male
54,2022-03-03,All Elite Wrestling,False,"Anthony Bowens,Max Caster",The Acclaimed,"Adrian Alanis,Liam Gray",,,,133,"Universal Studios in Orlando, Florida, USA",AEW Dark #135,male
55,2022-03-03,All Elite Wrestling,False,"The Blade,The Butcher",The Butcher And The Blade,"Carlie Bravo,Shawn Dean",,,,161,"Universal Studios in Orlando, Florida, USA",AEW Dark #135,
56,2022-03-03,All Elite Wrestling,False,"Austin Gunn,Colten Gunn",The Gunn Club,"JCruz,Victor Chase",The Brick City Boyz,,,29,"Universal Studios in Orlando, Florida, USA",AEW Dark #135,male
57,2022-03-03,All Elite Wrestling,False,"Brian Pillman Jr.,Griff Garrison",The Varsity Blonds,"Sotheara Chhun,Tony Vincita",,,,216,"Universal Studios in Orlando, Florida, USA",AEW Dark #135,male
58,2022-03-03,All Elite Wrestling,False,Tony Nese,,Karam,,,,159,"Universal Studios in Orlando, Florida, USA",AEW Dark #135,male
59,2022-03-03,All Elite Wrestling,False,"Jeff Parker,Matt Lee,Daniel Garcia",2point0,"Luke Sampson,Mike Reed,Shayne Stetson",,,,139,"Universal Studios in Orlando, Florida, USA",AEW Dark #134,male
60,2022-03-03,All Elite Wrestling,False,"Matt Jackson,Nick Jackson",The Young Bucks,"Alan Angels,Colt Cabana,Evil Uno",The Dark Order,,,520,"Universal Studios in Orlando, Florida, USA",AEW Dark #134,male
61,2022-03-03,All Elite Wrestling,False,Diamante,,Session Moth Martina,,,,160,"Universal Studios in Orlando, Florida, USA",AEW Dark #134,female
62,2022-03-03,All Elite Wrestling,False,Emi Sakura,,Shalonce Royal,,,,166,"Universal Studios in Orlando, Florida, USA",AEW Dark #134,female
63,2022-03-03,All Elite Wrestling,False,Frankie Kazarian,,Jora Johl,,,,273,"Universal Studios in Orlando, Florida, USA",AEW Dark #134,male
64,2022-03-03,All Elite Wrestling,False,Josh Woods,,AC Adams,,,,65,"Universal Studios in Orlando, Florida, USA",AEW Dark #134,male
65,2022-03-03,All Elite Wrestling,False,Lance Archer,,Sage Scott,,,,130,"Universal Studios in Orlando, Florida, USA",AEW Dark #134,male
66,2022-03-03,All Elite Wrestling,False,Leyla Hirsch,,Marina Tucker,,,,126,"Universal Studios in Orlando, Florida, USA",AEW Dark #134,female
67,2022-03-03,All Elite Wrestling,False,Ricky Starks,,Darian Bengston,,,,202,"Universal Studios in Orlando, Florida, USA",AEW Dark #134,male
68,2022-03-03,All Elite Wrestling,False,Ruby Soho,,Ashley D'Amboise,,,,173,"Universal Studios in Orlando, Florida, USA",AEW Dark #134,female
69,2022-03-03,All Elite Wrestling,False,Ten,,Aaron Solo,,,,341,"Universal Studios in Orlando, Florida, USA",AEW Dark #134,male
70,2022-03-03,All Elite Wrestling,False,"Alex Reynolds,John Silver",The Dark Order,"Luther,Serpentico",Chaos Project,,,266,"Universal Studios in Orlando, Florida, USA",AEW Dark #134,male
71,2022-03-03,All Elite Wrestling,False,"Dante Martin,Darius Martin",Top Flight,"Ariya Daivari,Invictus Khash",,,,450,"Universal Studios in Orlando, Florida, USA",AEW Dark #134,male
72,2022-03-02,All Elite Wrestling,False,Daniel Garcia,,Ray Jaz,,,,66,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #53,male
73,2022-03-02,All Elite Wrestling,False,Kris Statlander,,Emi Sakura,,,,259,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #53,female
74,2022-03-02,All Elite Wrestling,False,Lance Archer,,Cameron Stewart,,,,110,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #53,male
75,2022-03-02,All Elite Wrestling,False,Ruby Soho,,Session Moth Martina,,,,230,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #53,female
76,2022-03-02,All Elite Wrestling,False,Scorpio Sky,,Shawn Dean,,,,311,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #53,male
77,2022-03-02,All Elite Wrestling,False,Wheeler Yuta,,Aaron Solo,,,,427,"Daily's Place in Jacksonville, Florida, USA",AEW Dark: Elevation #53,male
78,2022-02-23,All Elite Wrestling,False,Frankie Kazarian,,Alan Angels,,,,365,"Webster Bank Arena in Bridgeport, Connecticut, USA",AEW Dark: Elevation #52,male
79,2022-02-23,All Elite Wrestling,False,Jay Lethal,,Jora Johl,,,,207,"Webster Bank Arena in Bridgeport, Connecticut, USA",AEW Dark: Elevation #52,male
80,2022-02-23,All Elite Wrestling,False,Lance Archer,,Fuego Del Sol,,,,190,"Webster Bank Arena in Bridgeport, Connecticut, USA",AEW Dark: Elevation #52,male
81,2022-02-23,All Elite Wrestling,False,Leyla Hirsch,,Willow Nightingale,,,,136,"Webster Bank Arena in Bridgeport, Connecticut, USA",AEW Dark: Elevation #52,female
82,2022-02-23,All Elite Wrestling,False,"Diamante,Emi Sakura,Nyla Rose",,"Kayla Sparks,LMK,Paris Van Dale",,,,147,"Webster Bank Arena in Bridgeport, Connecticut, USA",AEW Dark: Elevation #52,female
83,2022-02-23,All Elite Wrestling,False,Red Velvet,,Skye Blue,,,,144,"Webster Bank Arena in Bridgeport, Connecticut, USA",AEW Dark: Elevation #52,female
84,2022-02-23,All Elite Wrestling,False,"Evil Uno,Stu Grayson",The Dark Order,"Luther,Serpentico",Chaos Project,,,293,"Webster Bank Arena in Bridgeport, Connecticut, USA",AEW Dark: Elevation #52,male
85,2022-02-16,All Elite Wrestling,False,"Jeff Parker,Matt Lee,Austin Gunn,Colten Gunn","2point0,The Gunn Club","Ariel Levy,Chico Adams,Dean Alexander,Dominic Garrini,Kevin Ku",,,,175,"Nashville Municipal Auditorium in Nashville, Tennessee, USA",AEW Dark: Elevation #51,male
86,2022-02-16,All Elite Wrestling,False,"Andrade El Idolo,Isiah Kassidy,Marq Quen,The Blade,The Butcher",AHFO,"Baron Black,Carlie Bravo,Chandler Hopkins,Jameson Ryan,Shawn Dean",,,,260,"Nashville Municipal Auditorium in Nashville, Tennessee, USA",AEW Dark: Elevation #51,
87,2022-02-16,All Elite Wrestling,False,"Brock Anderson,Frankie Kazarian,Jay Lethal,Lee Johnson,Matt Sydal",,"Luther,Serpentico,Cezar Bononi,JD Drake,Peter Avalon","Chaos Project,The Wingmen",,,366,"Nashville Municipal Auditorium in Nashville, Tennessee, USA",AEW Dark: Elevation #51,male
88,2022-02-16,All Elite Wrestling,False,"Emi Sakura,Leyla Hirsch,Nyla Rose",,"AQA,Kiera Hogan,Skye Blue",,,,288,"Nashville Municipal Auditorium in Nashville, Tennessee, USA",AEW Dark: Elevation #51,female
89,2022-02-16,All Elite Wrestling,False,Lance Archer,,Joey O'Riley,,,,23,"Nashville Municipal Auditorium in Nashville, Tennessee, USA",AEW Dark: Elevation #51,male
90,2022-02-16,All Elite Wrestling,False,"Anna Jay,Tay Conti",TayJay,"Angelica Risk,Arie Alexander,Freya States",,,,222,"Nashville Municipal Auditorium in Nashville, Tennessee, USA",AEW Dark: Elevation #51,female
91,2022-02-16,All Elite Wrestling,False,Ruby Soho,,Haley J,,,,120,"Nashville Municipal Auditorium in Nashville, Tennessee, USA",AEW Dark: Elevation #51,female
92,2022-02-16,All Elite Wrestling,False,The Bunny,,Kaitland Alexis,,,,125,"Nashville Municipal Auditorium in Nashville, Tennessee, USA",AEW Dark: Elevation #51,female
93,2022-02-09,All Elite Wrestling,False,"Jeff Parker,Matt Lee,Anthony Bowens,Max Caster","2point0,The Acclaimed","Alan Angels,Alex Reynolds,Evil Uno,John Silver,Stu Grayson",The Dark Order,,,356,"Jim Whelan Boardwalk Hall in Atlantic City, New Jersey, USA",AEW Dark: Elevation #50,male
94,2022-02-09,All Elite Wrestling,False,Dante Martin,,Kevin Matthews,,,,214,"Jim Whelan Boardwalk Hall in Atlantic City, New Jersey, USA",AEW Dark: Elevation #50,male
95,2022-02-09,All Elite Wrestling,False,"Ethan Page,Scorpio Sky",Men Of The Year,"Jaden Valo,Steve Pena",,,,192,"Jim Whelan Boardwalk Hall in Atlantic City, New Jersey, USA",AEW Dark: Elevation #50,male
96,2022-02-09,All Elite Wrestling,False,Powerhouse Hobbs,,Matt Sydal,,,,319,"Jim Whelan Boardwalk Hall in Atlantic City, New Jersey, USA",AEW Dark: Elevation #50,male
97,2022-02-09,All Elite Wrestling,False,"Anna Jay,Tay Conti",TayJay,"Emi Sakura,Nyla Rose,The Bunny",,,,223,"Jim Whelan Boardwalk Hall in Atlantic City, New Jersey, USA",AEW Dark: Elevation #50,female
98,2022-02-09,All Elite Wrestling,False,Thunder Rosa,,Riley Shepard,,,,144,"Jim Whelan Boardwalk Hall in Atlantic City, New Jersey, USA",AEW Dark: Elevation #50,female
99,2022-02-09,All Elite Wrestling,False,Zack Clayton,,Serpentico,,,,226,"Jim Whelan Boardwalk Hall in Atlantic City, New Jersey, USA",AEW Dark: Elevation #50,male
100,2022-02-05,All Elite Wrestling,False,Anna Jay,,Kaci Lennox,,,,104,"Universal Studios in Orlando, Florida, USA",AEW Dark #129,female
101,2022-02-05,All Elite Wrestling,False,Anthony Ogogo,,Tony Vincita,,,,218,"Universal Studios in Orlando, Florida, USA",AEW Dark #129,male
102,2022-02-05,All Elite Wrestling,False,Julia Hart,,Kelsey Heather,,,,143,"Universal Studios in Orlando, Florida, USA",AEW Dark #129,female
103,2022-02-05,All Elite Wrestling,False,Lee Moriarty,,Anthony Henry,,,,361,"Universal Studios in Orlando, Florida, USA",AEW Dark #129,male
104,2022-02-05,All Elite Wrestling,False,Mercedes Martinez,,Queen Aminata,,,,184,"Universal Studios in Orlando, Florida, USA",AEW Dark #129,female
105,2022-02-05,All Elite Wrestling,False,Powerhouse Hobbs,,Gus De La Vega,,,,121,"Universal Studios in Orlando, Florida, USA",AEW Dark #129,male
106,2022-02-05,All Elite Wrestling,False,"Austin Gunn,Colten Gunn",The Gunn Club,"Adrian Alanis,Liam Gray",,,,127,"Universal Studios in Orlando, Florida, USA",AEW Dark #129,male
107,2022-02-05,All Elite Wrestling,False,Wheeler Yuta,,Aaron Solo,,,,420,"Universal Studios in Orlando, Florida, USA",AEW Dark #129,male
108,2022-02-05,All Elite Wrestling,False,Abadon,,Sahara Seven,,,,143,"Universal Studios in Orlando, Florida, USA",AEW Dark #132,female
109,2022-02-05,All Elite Wrestling,False,Daniel Garcia,,Josh Woods,,,,402,"Universal Studios in Orlando, Florida, USA",AEW Dark #132,male
110,2022-02-05,All Elite Wrestling,False,Dante Martin,,Jack Evans,,,,467,"Universal Studios in Orlando, Florida, USA",AEW Dark #132,male
111,2022-02-05,All Elite Wrestling,False,Diamante,,Vipress,,,,113,"Universal Studios in Orlando, Florida, USA",AEW Dark #132,female
112,2022-02-05,All Elite Wrestling,False,Kiera Hogan,,Kelsey Raegan,,,,161,"Universal Studios in Orlando, Florida, USA",AEW Dark #132,female
113,2022-02-05,All Elite Wrestling,False,Lee Johnson,,Darian Bengston,,,,231,"Universal Studios in Orlando, Florida, USA",AEW Dark #132,male
114,2022-02-05,All Elite Wrestling,False,Marina Shafir,,Danielle Kamela,,,,204,"Universal Studios in Orlando, Florida, USA",AEW Dark #132,female
115,2022-02-05,All Elite Wrestling,False,"Orange Cassidy,Wheeler Yuta",,"Aaron Solo,Nick Comoroto",The Factory,,,857,"Universal Studios in Orlando, Florida, USA",AEW Dark #132,male
116,2022-02-05,All Elite Wrestling,False,Shawn Dean,,Will Austin,,,,170,"Universal Studios in Orlando, Florida, USA",AEW Dark #132,male
117,2022-02-05,All Elite Wrestling,False,Sonny Kiss,,Ashton Starr,,,,149,"Universal Studios in Orlando, Florida, USA",AEW Dark #132,male
118,2022-02-05,All Elite Wrestling,False,"Anthony Bowens,Max Caster",The Acclaimed,"B. Jack,Donovan Izzolena",,,,166,"Universal Studios in Orlando, Florida, USA",AEW Dark #132,male
119,2022-02-05,All Elite Wrestling,False,"Jeff Parker,Matt Lee",2point0,"Chris Metro,JC Metro",The Metro Brothers,,,117,"Universal Studios in Orlando, Florida, USA",AEW Dark #130,male
120,2022-02-05,All Elite Wrestling,False,Anthony Bowens,,Fuego Del Sol,,,,270,"Universal Studios in Orlando, Florida, USA",AEW Dark #130,male
121,2022-02-05,All Elite Wrestling,False,Emi Sakura,,Angelica Risk,,,,194,"Universal Studios in Orlando, Florida, USA",AEW Dark #130,female
122,2022-02-05,All Elite Wrestling,False,Frankie Kazarian,,Luke Sampson,,,,147,"Universal Studios in Orlando, Florida, USA",AEW Dark #130,male
123,2022-02-05,All Elite Wrestling,False,Jora Johl,,Axel Rico,,,,163,"Universal Studios in Orlando, Florida, USA",AEW Dark #130,male
124,2022-02-05,All Elite Wrestling,False,MT Nakazawa,,Joey Sweets,,,,228,"Universal Studios in Orlando, Florida, USA",AEW Dark #130,male
125,2022-02-05,All Elite Wrestling,False,Max Caster,,Cameron Stewart,,,,210,"Universal Studios in Orlando, Florida, USA",AEW Dark #130,male
126,2022-02-05,All Elite Wrestling,False,QT Marshall,,Pat Brink,,,,315,"Universal Studios in Orlando, Florida, USA",AEW Dark #130,male
127,2022-02-05,All Elite Wrestling,False,"Alan Angels,Ten",The Dark Order,"Luther,Serpentico",Chaos Project,,,496,"Universal Studios in Orlando, Florida, USA",AEW Dark #130,male
128,2022-02-05,All Elite Wrestling,False,"Alex Reynolds,John Silver",The Dark Order,"Ariya Daivari,Invictus Khash",,,,340,"Universal Studios in Orlando, Florida, USA",AEW Dark #130,male
129,2022-02-05,All Elite Wrestling,False,Tony Nese,,Carlie Bravo,,,,231,"Universal Studios in Orlando, Florida, USA",AEW Dark #130,male
130,2022-02-05,All Elite Wrestling,False,Fuego Del Sol,,David Ali,,,,229,"Universal Studios in Orlando, Florida, USA",AEW Dark #131,male
131,2022-02-05,All Elite Wrestling,False,Matt Sydal,,Serpentico,,,,387,"Universal Studios in Orlando, Florida, USA",AEW Dark #131,male
132,2022-02-05,All Elite Wrestling,False,Nick Comoroto,,Lamar Diggs,,,,234,"Universal Studios in Orlando, Florida, USA",AEW Dark #131,male
133,2022-02-05,All Elite Wrestling,False,Skye Blue,,Ruthie Jay,,,,169,"Universal Studios in Orlando, Florida, USA",AEW Dark #131,female
134,2022-02-05,All Elite Wrestling,False,Ten,,Ben Bishop,,,,169,"Universal Studios in Orlando, Florida, USA",AEW Dark #131,male
135,2022-02-05,All Elite Wrestling,False,"Brian Pillman Jr.,Griff Garrison",The Varsity Blonds,"Guillermo Rosas,Marcus Kross",,,,352,"Universal Studios in Orlando, Florida, USA",AEW Dark #131,male
136,2022-02-05,All Elite Wrestling,False,"Cezar Bononi,JD Drake,Peter Avalon,Ryan Nemeth",The Wingmen,"Caleb Teninty,Karam,Rohit Raju,Sotheara Chhun",,,,149,"Universal Studios in Orlando, Florida, USA",AEW Dark #131,male
137,2022-02-02,All Elite Wrestling,False,"Chuck Taylor,Trent Beretta",Best Friends,"Luther,Serpentico",Chaos Project,,,402,"Wintrust Arena in Chicago, Illinois, USA",AEW Dark: Elevation #49,male
138,2022-02-02,All Elite Wrestling,False,Bobby Fish,,Robert Anthony,,,,315,"Wintrust Arena in Chicago, Illinois, USA",AEW Dark: Elevation #49,male
139,2022-02-02,All Elite Wrestling,False,Dante Martin,,Aaron Solo,,,,301,"Wintrust Arena in Chicago, Illinois, USA",AEW Dark: Elevation #49,male
140,2022-02-02,All Elite Wrestling,False,"Diamante,Emi Sakura,The Bunny",,"Heather Reckless,Queen Aminata,Skye Blue",,,,242,"Wintrust Arena in Chicago, Illinois, USA",AEW Dark: Elevation #49,female
141,2022-02-02,All Elite Wrestling,False,Julia Hart,,Arie Alexander,,,,126,"Wintrust Arena in Chicago, Illinois, USA",AEW Dark: Elevation #49,female
142,2022-02-02,All Elite Wrestling,False,Scorpio Sky,,Stephen Wolf,,,,220,"Wintrust Arena in Chicago, Illinois, USA",AEW Dark: Elevation #49,male
143,2022-02-02,All Elite Wrestling,False,"Anthony Bowens,Max Caster,Austin Gunn,Colten Gunn","The Acclaimed,The Gunn Club","Brock Anderson,Lee Johnson",The Nightmare Family,,,431,"Wintrust Arena in Chicago, Illinois, USA",AEW Dark: Elevation #49,male
144,2022-01-26,All Elite Wrestling,False,Anna Jay,,Nikki Victory,,,,80,"Wolstein Center in Cleveland, Ohio, USA",AEW Dark: Elevation #48,female
145,2022-01-26,All Elite Wrestling,False,Brandi Rhodes,,KiLynn King,,,,240,"Wolstein Center in Cleveland, Ohio, USA",AEW Dark: Elevation #48,female
146,2022-01-26,All Elite Wrestling,False,"Dante Martin,Lee Moriarty,Matt Sydal",,"Aaron Solo,Nick Comoroto,QT Marshall",The Factory,,,466,"Wolstein Center in Cleveland, Ohio, USA",AEW Dark: Elevation #48,male
147,2022-01-26,All Elite Wrestling,False,Jay Lethal,,Casey Carrington,,,,190,"Wolstein Center in Cleveland, Ohio, USA",AEW Dark: Elevation #48,male
148,2022-01-26,All Elite Wrestling,False,Lance Archer,,Chase Oliver,,,,72,"Wolstein Center in Cleveland, Ohio, USA",AEW Dark: Elevation #48,male
149,2022-01-26,All Elite Wrestling,False,Penta El Zero Miedo,,Serpentico,,,,330,"Wolstein Center in Cleveland, Ohio, USA",AEW Dark: Elevation #48,male
150,2022-01-26,All Elite Wrestling,False,"Ruby Soho,Thunder Rosa",,"Joseline Navarro,Megan Meyers",,,,166,"Wolstein Center in Cleveland, Ohio, USA",AEW Dark: Elevation #48,female
