id,name,rating,name_of_the_event,date,promotion,type,location,arena,broadcast_type,broadcast_date,tv_station/network,commentary_by,attendance,tv_rating
288621,WWE NXT #421,7.28,WWE NXT #421,08.09.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,16.09.2020,USA Network,"Beth Phoenix, Vic Joseph & Wade Barrett",,
286617,WWE NXT #419 - Super Tuesday,6.86,WWE NXT #419 - Super Tuesday,01.09.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,01.09.2020,USA Network,"Beth Phoenix, Vic Joseph & Wade Barrett",,
286548,WWE NXT #418,7.04,WWE NXT #418,26.08.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,26.08.2020,WWE Network,"Beth Phoenix, Vic Joseph & Wade Barrett",,
278919,WWE NXT #416,5.52,WWE NXT #416,12.08.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,12.08.2020,USA Network,"Mauro Ranallo, Beth Phoenix & Vic Joseph",,
278920,WWE NXT #417,6.6,WWE NXT #417,12.08.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,19.08.2020,USA Network,"Mauro Ranallo, Beth Phoenix & Vic Joseph",,
278917,WWE NXT #414,7.06,WWE NXT #414,29.07.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,29.07.2020,USA Network,"Mauro Ranallo, Beth Phoenix & Tom Phillips",,
278918,WWE NXT #415,6.76,WWE NXT #415,29.07.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,05.08.2020,USA Network,"Beth Phoenix, Mauro Ranallo, Pat McAfee & Tom Phillips",,
271803,WWE NXT #412,7.06,WWE NXT #412,15.07.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,15.07.2020,USA Network,"Mauro Ranallo, Beth Phoenix & Tom Phillips",,
271804,WWE NXT #413,7.35,WWE NXT #413,15.07.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,22.07.2020,USA Network,"Mauro Ranallo, Beth Phoenix & Tom Phillips",,
271797,WWE NXT #410 - The Great American Bash - Tag 1,7.76,WWE NXT #410 - The Great American Bash - Tag 1,01.07.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,01.07.2020,USA Network,"Beth Phoenix, Mauro Ranallo & Tom Phillips",,
271798,WWE NXT #411 - The Great American Bash - Tag 2,7.47,WWE NXT #411 - The Great American Bash - Tag 2,01.07.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,08.07.2020,USA Network,"Beth Phoenix, Mauro Ranallo & Tom Phillips",,
267544,WWE NXT #408,7.51,WWE NXT #408,17.06.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,17.06.2020,USA Network,"Beth Phoenix, Mauro Ranallo & Tom Phillips",,
267545,WWE NXT #409,5.79,WWE NXT #409,17.06.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,24.06.2020,USA Network,Beth Phoenix & Mauro Ranallo,,
267538,WWE NXT #407,7.5,WWE NXT #407,09.06.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,10.06.2020,USA Network,"Beth Phoenix, Mauro Ranallo & Tom Phillips",0,
267531,WWE NXT #405,8.23,WWE NXT #405,27.05.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,27.05.2020,USA Network,"Beth Phoenix, Mauro Ranallo & Tom Phillips",0,
267533,WWE NXT #406,6.76,WWE NXT #406,27.05.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,03.06.2020,USA Network,"Beth Phoenix, Mauro Ranallo & Tom Phillips",0,
253129,WWE NXT #404,6.42,WWE NXT #404,13.05.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,20.05.2020,USA Network,"Beth Phoenix, Byron Saxton & Mauro Ranallo",0,
265797,WWE NXT #403,7.21,WWE NXT #403,13.05.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,13.05.2020,USA Network,"Beth Phoenix, Byron Saxton & Mauro Ranallo",0,
264817,WWE NXT #401,7.63,WWE NXT #401,29.04.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,29.04.2020,USA Network,"Tom Phillips, Mauro Ranallo & Beth Phoenix",0,
264818,WWE NXT #402,6.78,WWE NXT #402,29.04.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,06.05.2020,USA Network,"Tom Phillips, Mauro Ranallo & Beth Phoenix",0,
262201,WWE NXT #400,7.26,WWE NXT #400,22.04.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,22.04.2020,USA Network,Byron Saxton & Tom Phillips,0,
262052,WWE NXT #399,7.64,WWE NXT #399,15.04.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,15.04.2020,USA Network,Tom Phillips & Byron Saxton,0,
258845,WWE NXT #398,7.25,WWE NXT #398,08.04.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,08.04.2020,USA Network,Mauro Ranallo,0,
258844,WWE NXT #397,5.9,WWE NXT #397,01.04.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,01.04.2020,WWE Network,Tom Phillips & Sam Roberts,0,
257317,WWE NXT #396,5.4,WWE NXT #396,25.03.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,25.03.2020,USA Network,Byron Saxton & Tom Phillips,0,
256732,WWE NXT #395,8.33,WWE NXT #395,11.03.2020,World Wrestling Entertainment,TV-Show,"Orlando, Florida, USA",WWE Performance Center,Live,11.03.2020,WWE Network,"Mauro Ranallo, Nigel McGuinness & Beth Phoenix",,
286836,WWE NXT UK #108 - The Champion And His Challenger,6.71,WWE NXT UK #108 - The Champion And His Challenger,03.09.2020,World Wrestling Entertainment,TV-Show,UK,,Taped,03.09.2020,BT Sport,,,
259040,WWE NXT UK #85,7.13,WWE NXT UK #85,07.03.2020,World Wrestling Entertainment,TV-Show,"Coventry, West Midlands, England, UK",Coventry Skydome Arena,Taped,26.03.2020,BT Sport,Andy Shepard & Nigel McGuinness,,
260249,WWE NXT UK #86,4.8,WWE NXT UK #86,07.03.2020,World Wrestling Entertainment,TV-Show,"Coventry, West Midlands, England, UK",Coventry Skydome Arena,Taped,02.04.2020,BT Sport,Andy Shepherd & Nigel McGuinness,,
264902,WWE NXT UK #90 - Hidden Gems,5.6,WWE NXT UK #90 - Hidden Gems,30.04.2020,World Wrestling Entertainment,TV-Show,UK,,Taped,30.04.2020,BT Sport,,,
253779,WWE NXT UK #83,3.69,WWE NXT UK #83,06.03.2020,World Wrestling Entertainment,TV-Show,"Coventry, West Midlands, England, UK",Coventry Skydome,Taped,12.03.2020,BT Sport,Andy Sheperd & Nigel McGuinness,,
256924,WWE NXT UK #84,3.77,WWE NXT UK #84,06.03.2020,World Wrestling Entertainment,TV-Show,"Coventry, West Midlands, England, UK",Coventry Skydome,Taped,19.03.2020,BT Sport,Andy Sheperd & Nigel McGuinness,,
255442,WWE NXT #394,7.24,WWE NXT #394,04.03.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,04.03.2020,WWE Network,Mauro Ranallo & Nigel McGuinness,,
255441,WWE NXT #393,6.5,WWE NXT #393,26.02.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,26.02.2020,USA Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",,
254546,WWE NXT #392,6.32,WWE NXT #392,19.02.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,19.02.2020,USA Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",400,
253910,WWE NXT #391,7.73,WWE NXT #391,12.02.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,12.02.2020,USA Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",,
253909,WWE NXT #390,8.41,WWE NXT #390,05.02.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,05.02.2020,USA Network,"Mauro Ranallo, Nigel McGuinness & Beth Phoenix",,
252679,WWE NXT #389,6.76,WWE NXT #389,29.01.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,29.01.2020,USA Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",,
252047,WWE NXT #388,8.02,WWE NXT #388,22.01.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,22.01.2020,USA Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",,
252415,WWE NXT UK #82,4.57,WWE NXT UK #82,18.01.2020,World Wrestling Entertainment,TV-Show,"York, Yorkshire And The Humber, England, UK",York Barbican,Taped,05.03.2020,BT Sport,Aiden English & Tom Phillips,,
254570,WWE NXT UK #79,4.58,WWE NXT UK #79,18.01.2020,World Wrestling Entertainment,TV-Show,"York, Yorkshire And The Humber, England, UK",York Barbican,Taped,13.02.2020,BT Sport,Aiden English & Tom Phillips,,
255550,WWE NXT UK #80,6.77,WWE NXT UK #80,18.01.2020,World Wrestling Entertainment,TV-Show,"York, Yorkshire And The Humber, England, UK",York Barbican,Taped,19.02.2020,BT Sport,Aiden English & Tom Phillips,,
256217,WWE NXT UK #81,6.77,WWE NXT UK #81,18.01.2020,World Wrestling Entertainment,TV-Show,"York, Yorkshire And The Humber, England, UK",York Barbican,Taped,27.02.2020,BT Sport,Aiden English & Tom Phillips,,
252216,WWE NXT UK #78,5.31,WWE NXT UK #78,17.01.2020,World Wrestling Entertainment,TV-Show,"York, Yorkshire And The Humber, England, UK",York Barbican,Taped,06.02.2020,BT Sport,Aiden English & Tom Phillips,,
252730,WWE NXT UK #76,6.5,WWE NXT UK #76,17.01.2020,World Wrestling Entertainment,TV-Show,"York, Yorkshire And The Humber, England, UK",York Barbican,Taped,23.01.2020,BT Sport,Aiden English & Tom Phillips,,
253462,WWE NXT UK #77,5.67,WWE NXT UK #77,17.01.2020,World Wrestling Entertainment,TV-Show,"York, Yorkshire And The Humber, England, UK",York Barbican,Taped,30.01.2020,BT Sport,Aiden English & Tom Phillips,,
251691,WWE NXT #387,8.76,WWE NXT #387,15.01.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,15.01.2020,USA Network,Mauro Ranallo & Beth Phoenix,,
252046,WWE NXT UK #75,4.71,WWE NXT UK #75,12.01.2020,World Wrestling Entertainment,TV-Show,"Blackpool, Lancashire, England, UK",Empress Ballroom,Taped,16.01.2020,BT Sport,Nigel McGuinness & Tom Phillips,,
272922,WWE NXT UK #95 - Gallus Boys On Top,,WWE NXT UK #95 - Gallus Boys On Top,04.06.2020,World Wrestling Entertainment,TV-Show,UK,,Taped,04.06.2020,BT Sport,,,
251313,WWE NXT #386,6.61,WWE NXT #386,08.01.2020,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,08.01.2020,USA Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",,
250300,WWE NXT #384,6.92,WWE NXT #384,20.12.2019,World Wrestling Entertainment,TV-Show,"New York City, New York, USA",Barclays Center,Taped,25.12.2019,USA Network,"Beth Phoenix, Mauro Ranallo, Nigel McGuinness & Tom Phillips",,
249128,WWE NXT #383,9.34,WWE NXT #383,18.12.2019,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,18.12.2019,USA Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",,
249129,WWE NXT #382,8.03,WWE NXT #382,11.12.2019,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,11.12.2019,USA Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",,
248977,WWE NXT #381,6.56,WWE NXT #381,04.12.2019,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,04.12.2019,USA Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",,
248160,WWE NXT #380,7.54,WWE NXT #380,27.11.2019,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,27.11.2019,USA Network,"Beth Phoenix, Nigel McGuinness & Tom Phillips",,
247659,WWE NXT #379,8.45,WWE NXT #379,20.11.2019,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,20.11.2019,USA Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",,
247453,WWE NXT UK #74,6.2,WWE NXT UK #74,16.11.2019,World Wrestling Entertainment,TV-Show,"Hull, East Yorkshire, England, UK",Bonus Arena,Taped,02.01.2020,BT Sport,Nigel McGuinness & Tom Phillips,,
249809,WWE NXT UK #72,4.45,WWE NXT UK #72,16.11.2019,World Wrestling Entertainment,TV-Show,"Hull, East Yorkshire, England, UK",Bonus Arena,Taped,12.12.2019,WWE Network,Nigel McGuinness & Tom Phillips,,
250314,WWE NXT UK #73,5.27,WWE NXT UK #73,16.11.2019,World Wrestling Entertainment,TV-Show,"Hull, East Yorkshire, England, UK",Bonus Arena,Taped,19.12.2019,WWE Network,Nigel McGuinness & Tom Phillips,,
247277,WWE NXT UK #71,5.0,WWE NXT UK #71,15.11.2019,World Wrestling Entertainment,TV-Show,"Hull, East Yorkshire, England, UK",Bonus Arena,Taped,05.12.2019,WWE Network,Nigel McGuinness & Tom Phillips,,
247800,WWE NXT UK #69,6.27,WWE NXT UK #69,15.11.2019,World Wrestling Entertainment,TV-Show,"Hull, East Yorkshire, England, UK",Bonus Arena,Taped,21.11.2019,WWE Network,Nigel McGuinness & Tom Phillips,,
248426,WWE NXT UK #70,5.83,WWE NXT UK #70,15.11.2019,World Wrestling Entertainment,TV-Show,"Hull, East Yorkshire, England, UK",Bonus Arena,Taped,28.11.2019,WWE Network,Nigel McGuinness & Tom Phillips,,
246681,WWE NXT #378,8.48,WWE NXT #378,13.11.2019,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,13.11.2019,USA Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",,
245905,WWE NXT #377,7.74,WWE NXT #377,06.11.2019,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,06.11.2019,USA Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",,
245144,WWE NXT #376,7.92,WWE NXT #376,30.10.2019,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,30.10.2019,USA Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",,
243760,WWE NXT #375,8.06,WWE NXT #375,23.10.2019,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,23.10.2019,USA Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",,
243759,WWE NXT #374,6.53,WWE NXT #374,16.10.2019,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,16.10.2019,USA Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",,
243361,WWE NXT #373,7.16,WWE NXT #373,09.10.2019,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,09.10.2019,USA Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",400,
256974,WWE NXT UK #94 - Hidden Gems,5.92,WWE NXT UK #94 - Hidden Gems,28.05.2020,World Wrestling Entertainment,TV-Show,UK,,Taped,28.05.2020,BT Sport,,,
243338,WWE NXT UK #66,5.44,WWE NXT UK #66,05.10.2019,World Wrestling Entertainment,TV-Show,"Brentwood, Essex, England, UK",The Brentwood Centre,Taped,31.10.2019,WWE Network,Nigel McGuinness & Tom Phillips,,
243339,WWE NXT UK #68,7.62,WWE NXT UK #68,05.10.2019,World Wrestling Entertainment,TV-Show,"Brentwood, Essex, England, UK",The Brentwood Centre,Taped,14.11.2019,WWE Network,Nigel McGuinness & Tom Phillips,,
246680,WWE NXT UK #67,4.36,WWE NXT UK #67,05.10.2019,World Wrestling Entertainment,TV-Show,"Brentwood, Essex, England, UK",The Brentwood Centre,Taped,07.11.2019,WWE Network,Nigel McGuinness & Tom Phillips,,
243901,WWE NXT UK #63,3.25,WWE NXT UK #63,04.10.2019,World Wrestling Entertainment,TV-Show,"Brentwood, Essex, England, UK",The Brentwood Centre,Taped,10.10.2019,WWE Network,Nigel McGuinness & Tom Phillips,,
244459,WWE NXT UK #64,5.45,WWE NXT UK #64,04.10.2019,World Wrestling Entertainment,TV-Show,"Brentwood, Essex, England, UK",The Brentwood Centre,Taped,17.10.2019,WWE Network,Nigel McGuinness & Tom Phillips,,
245247,WWE NXT UK #65,7.75,WWE NXT UK #65,04.10.2019,World Wrestling Entertainment,TV-Show,"Brentwood, Essex, England, UK",The Brentwood Centre,Taped,24.10.2019,WWE Network,Nigel McGuinness & Tom Phillips,,
241754,WWE NXT #372,8.31,WWE NXT #372,02.10.2019,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,02.10.2019,USA Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",ca. 400,
241858,WWE NXT #371,6.61,WWE NXT #371,25.09.2019,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,25.09.2019,USA Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",ca. 400,
239348,WWE NXT #370,7.95,WWE NXT #370,18.09.2019,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Live,18.09.2019,USA Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",400,
239193,WWE NXT UK #62,4.0,WWE NXT UK #62,01.09.2019,World Wrestling Entertainment,TV-Show,"Cardiff, Wales, UK",Motorpoint Arena,Taped,03.10.2019,WWE Network,Nigel McGuinness & Vic Joseph,,
240120,WWE NXT UK #59,5.54,WWE NXT UK #59,01.09.2019,World Wrestling Entertainment,TV-Show,"Cardiff, Wales, UK",Motorpoint Arena,Taped,11.09.2019,WWE Network,Nigel McGuinness & Vic Joseph,,
241251,WWE NXT UK #60,3.3,WWE NXT UK #60,01.09.2019,World Wrestling Entertainment,TV-Show,"Cardiff, Wales, UK",Motorpoint Arena,Taped,18.09.2019,WWE Network,Nigel McGuinness & Vic Joseph,,
241940,WWE NXT UK #61,5.18,WWE NXT UK #61,01.09.2019,World Wrestling Entertainment,TV-Show,"Cardiff, Wales, UK",Motorpoint Arena,Taped,25.09.2019,WWE Network,Nigel McGuinness & Vic Joseph,,
239192,WWE NXT UK #58,3.83,WWE NXT UK #58,31.08.2019,World Wrestling Entertainment,TV-Show,"Cardiff, Wales, UK",Motorpoint Arena,Taped,04.09.2019,WWE Network,Nigel McGuinness & Vic Joseph,,
237061,WWE NXT #369,4.92,WWE NXT #369,15.08.2019,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,11.09.2019,WWE Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",,
237792,WWE NXT #366,5.23,WWE NXT #366,15.08.2019,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,21.08.2019,WWE Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",,
238868,WWE NXT #367,8.43,WWE NXT #367,15.08.2019,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,28.08.2019,WWE Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",,
239330,WWE NXT #368,6.6,WWE NXT #368,15.08.2019,World Wrestling Entertainment,TV-Show,"Winter Park, Florida, USA",Full Sail University,Taped,04.09.2019,WWE Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",,
236494,WWE NXT #365,4.53,WWE NXT #365,10.08.2019,World Wrestling Entertainment,TV-Show,"Toronto, Ontario, Canada",Scotiabank Arena,Taped,14.08.2019,WWE Network,"Beth Phoenix, Mauro Ranallo & Nigel McGuinness",,
282637,WWE NXT UK #105 - Hidden Gems,,WWE NXT UK #105 - Hidden Gems,13.08.2020,World Wrestling Entertainment,TV-Show,UK,,Taped,13.08.2020,BT Sport,,,
234287,WWE NXT UK #57,5.91,WWE NXT UK #57,20.07.2019,World Wrestling Entertainment,TV-Show,"Plymouth, Devon, England, UK",Plymouth Pavilions,Taped,28.08.2019,WWE Network,Nigel McGuinness & Vic Joseph,,
236961,WWE NXT UK #55,6.0,WWE NXT UK #55,20.07.2019,World Wrestling Entertainment,TV-Show,"Plymouth, Devon, England, UK",Plymouth Pavilions,Taped,14.08.2019,WWE Network,Nigel McGuinness & Vic Joseph,,
235651,WWE NXT UK #53,4.82,WWE NXT UK #53,19.07.2019,World Wrestling Entertainment,TV-Show,"Plymouth, Devon, England, UK",Plymouth Pavilions,Taped,31.07.2019,WWE Network,Nigel McGuinness & Vic Joseph,,
236193,WWE NXT UK #54,5.0,WWE NXT UK #54,19.07.2019,World Wrestling Entertainment,TV-Show,"Plymouth, Devon, England, UK",Plymouth Pavilions,Taped,07.08.2019,WWE Network,Nigel McGuinness & Vic Joseph,,
237793,WWE NXT UK #56,6.09,WWE NXT UK #56,19.07.2019,World Wrestling Entertainment,TV-Show,"Plymouth, Devon, England, UK",Plymouth Pavilions,Taped,21.08.2019,WWE Network,Nigel McGuinness & Vic Joseph,,
